"TCGA.B0.4712","TCGA.B0.4815","TCGA.B0.5088","TCGA.B0.5691","TCGA.B0.5693","TCGA.B0.5694","TCGA.B0.5695","TCGA.B0.5698","TCGA.B0.5812","TCGA.B2.5635","TCGA.B8.4621","TCGA.B8.A54H","TCGA.B8.A54K","TCGA.BP.4331","TCGA.BP.4807","TCGA.BP.4965","TCGA.BP.4976","TCGA.BP.4986","TCGA.BP.4988","TCGA.BP.4995","TCGA.BP.5009","TCGA.CJ.4891","TCGA.CJ.5689","TCGA.CJ.6027","TCGA.CJ.6030","TCGA.CW.6093","TCGA.CZ.4854","TCGA.CZ.4865","TCGA.DV.5565","TCGA.DV.5566","TCGA.DV.5567","TCGA.DV.5568","TCGA.DV.5569","TCGA.DV.5573","TCGA.DV.5574","TCGA.DV.5575","TCGA.DV.5576","TCGA.DV.A4W0","TCGA.G6.A8L7","TCGA.3Z.A93Z","TCGA.6D.AA2E","TCGA.A3.3317","TCGA.A3.3387","TCGA.B0.4698","TCGA.B0.4700","TCGA.B0.4706","TCGA.B0.4710","TCGA.B0.4810","TCGA.B0.4811","TCGA.B0.4816","TCGA.B0.4818","TCGA.B0.4821","TCGA.B0.4833","TCGA.B0.4834","TCGA.B0.4836","TCGA.B0.4837","TCGA.B0.4852","TCGA.B0.5075","TCGA.B0.5080","TCGA.B0.5084","TCGA.B0.5085","TCGA.B0.5399","TCGA.B0.5400","TCGA.B0.5402","TCGA.B0.5690","TCGA.B0.5692","TCGA.B0.5696","TCGA.B0.5697","TCGA.B0.5699","TCGA.B0.5700","TCGA.B0.5701","TCGA.B0.5702","TCGA.B0.5703","TCGA.B0.5705","TCGA.B0.5706","TCGA.B0.5707","TCGA.B0.5709","TCGA.B0.5710","TCGA.B0.5711","TCGA.B0.5712","TCGA.B0.5713","TCGA.B2.3923","TCGA.B2.3924","TCGA.B2.5633","TCGA.B2.5636","TCGA.B2.5639","TCGA.B2.5641","TCGA.B2.A4SR","TCGA.B4.5377","TCGA.B4.5378","TCGA.B4.5832","TCGA.B4.5834","TCGA.B4.5835","TCGA.B4.5836","TCGA.B4.5838","TCGA.B4.5843","TCGA.B4.5844","TCGA.B8.4146","TCGA.B8.4153","TCGA.B8.4620","TCGA.B8.4622","TCGA.B8.5545","TCGA.B8.5546","TCGA.B8.5549","TCGA.B8.5550","TCGA.B8.5551","TCGA.B8.5552","TCGA.B8.5553","TCGA.B8.A54D","TCGA.B8.A54E","TCGA.B8.A54F","TCGA.B8.A54G","TCGA.B8.A54I","TCGA.B8.A54J","TCGA.B8.A7U6","TCGA.B8.A8YJ","TCGA.BP.4173","TCGA.BP.4759","TCGA.BP.4761","TCGA.BP.4770","TCGA.BP.4771","TCGA.BP.4787","TCGA.BP.4789","TCGA.BP.4790","TCGA.BP.4797","TCGA.BP.4804","TCGA.BP.4959","TCGA.BP.4960","TCGA.BP.4961","TCGA.BP.4967","TCGA.BP.4968","TCGA.BP.4969","TCGA.BP.4970","TCGA.BP.4971","TCGA.BP.4973","TCGA.BP.4974","TCGA.BP.4975","TCGA.BP.4977","TCGA.BP.4981","TCGA.BP.4982","TCGA.BP.4985","TCGA.BP.4987","TCGA.BP.4989","TCGA.BP.4992","TCGA.BP.4994","TCGA.BP.4998","TCGA.BP.5000","TCGA.BP.5001","TCGA.BP.5007","TCGA.BP.5008","TCGA.CJ.4635","TCGA.CJ.4870","TCGA.CJ.4875","TCGA.CJ.4876","TCGA.CJ.4878","TCGA.CJ.4881","TCGA.CJ.4887","TCGA.CJ.4888","TCGA.CJ.4889","TCGA.CJ.4890","TCGA.CJ.4895","TCGA.CJ.4899","TCGA.CJ.4900","TCGA.CJ.5671","TCGA.CJ.5672","TCGA.CJ.5675","TCGA.CJ.5676","TCGA.CJ.5677","TCGA.CJ.5678","TCGA.CJ.5679","TCGA.CJ.5680","TCGA.CJ.5681","TCGA.CJ.5682","TCGA.CJ.5683","TCGA.CJ.5684","TCGA.CJ.5686","TCGA.CJ.6028","TCGA.CJ.6031","TCGA.CJ.6032","TCGA.CJ.6033","TCGA.CW.5580","TCGA.CW.5581","TCGA.CW.5583","TCGA.CW.5584","TCGA.CW.5585","TCGA.CW.5587","TCGA.CW.5588","TCGA.CW.5589","TCGA.CW.5590","TCGA.CW.5591","TCGA.CW.6087","TCGA.CW.6088","TCGA.CW.6090","TCGA.CW.6097","TCGA.CZ.4857","TCGA.CZ.4858","TCGA.CZ.4860","TCGA.CZ.4863","TCGA.CZ.4864","TCGA.CZ.4866","TCGA.CZ.5451","TCGA.CZ.5452","TCGA.CZ.5453","TCGA.CZ.5454","TCGA.CZ.5455","TCGA.CZ.5456","TCGA.CZ.5457","TCGA.CZ.5458","TCGA.CZ.5459","TCGA.CZ.5460","TCGA.CZ.5461","TCGA.CZ.5462","TCGA.CZ.5463","TCGA.CZ.5464","TCGA.CZ.5465","TCGA.CZ.5466","TCGA.CZ.5467","TCGA.CZ.5468","TCGA.CZ.5469","TCGA.CZ.5470","TCGA.CZ.5982","TCGA.CZ.5984","TCGA.CZ.5985","TCGA.CZ.5986","TCGA.CZ.5987","TCGA.CZ.5988","TCGA.CZ.5989","TCGA.DV.A4VX","TCGA.DV.A4VZ","TCGA.EU.5904","TCGA.EU.5905","TCGA.EU.5906","TCGA.EU.5907","TCGA.G6.A5PC","TCGA.G6.A8L6","TCGA.G6.A8L8","TCGA.GK.A6C7","TCGA.MM.A563","TCGA.MM.A564","TCGA.MW.A4EC"
4.32601083808205,2.61326336213055,2.99431921912128,4.19034968334544,2.81030366057935,3.34085804103542,2.76677238714815,2.34230270693975,4.80364857043473,2.5978810494034,1.62979396726115,4.30540616952382,2.21023860186467,2.42431640529177,3.55668151250489,4.00654748892196,2.30756171331359,3.21989739111711,2.78704143783038,1.58588601080007,2.72273267981884,3.9677634582201,6.53297161913124,4.19634894728933,4.83995001650605,3.88053625296039,3.21375957694445,4.94059545386735,3.75252424986991,2.6933712027144,2.98339022138316,3.41000753102603,4.60614921757523,5.0343726210241,6.34384854095118,4.42499348238586,3.10372069886452,2.2019129642978,2.54966670668503,4.08500264702983,5.54775420420661,4.886670366902,3.91928630219289,1.81263376042269,3.9436297583286,3.69536605968353,2.20569528451251,4.21445893400581,3.70622065201029,3.16297034508408,3.17872324474252,4.14784345733088,1.89621487624632,2.41212003688718,6.16474965931792,2.24439390185636,3.00919415103395,1.92535385794123,4.75789510923387,2.50928818182824,2.21605933089001,3.55624987979614,4.75721269450053,5.82933305968087,4.31850954938041,2.78309347277478,4.64947606844636,3.69760158866633,4.46820148011048,2.57064362090739,6.85453552166154,4.11743606563947,5.4151300542136,3.24811216659127,4.29303493471123,5.89101456303388,4.04478744058591,4.12650088104592,5.02570248564119,8.45654732288262,4.03378145020235,3.51944692109287,2.2048784691336,2.35888964230607,5.54265291027413,3.06867356192835,3.14236964986258,2.83257572551909,3.40426635431498,4.10870175101345,4.02855438924919,4.50975043278487,2.94288491372081,3.91713774409449,5.32092687786542,3.01001139007424,3.87152590526938,2.65576328151979,3.0824907332858,5.56749795936727,5.90996439493335,4.75336160654302,2.88450805499302,3.97164590694658,4.60091684647014,2.1389897175328,5.72517697207006,2.60436339239141,2.90572153909357,1.79385926862685,2.53055697039823,1.39156592646896,2.98428838536337,2.84863015075703,3.01143713550899,3.57286299650101,4.86139484663491,4.40117026794486,2.61062187860529,2.09467860864096,4.27567212860878,3.11851903826943,3.92214683927945,4.31648211464629,4.42696761211251,5.20953349146626,3.14389327914736,3.13533572207452,3.17442687307739,2.50396079654504,3.19775265674604,1.99970277420627,5.71979229470644,5.31399581470457,2.15318792502845,2.67768029551665,3.53401900841321,2.52267373525394,2.03294399132285,3.17253423912707,2.52550640164796,3.54130121953665,3.13940842642331,2.18737757131085,3.387355509335,3.5690756740314,5.32125102352081,1.63291030457946,2.06963515089232,5.21239521668484,2.07046523913328,2.43780566011603,2.43054354312673,2.45191873269613,1.97060189681203,3.04812979343513,4.18227849611953,4.81828965938189,3.7921311167343,4.43609446132359,1.76058247993519,5.26845116203898,2.78453622858318,4.40910467704375,5.24795393730024,2.76709689066388,4.9735129191185,4.50909571305608,3.95688103975041,3.84040270487068,4.27303831888999,3.2597098247859,5.93364776880333,2.86202819161616,3.96823658132357,3.47092257339271,2.85573361613934,6.0747019225345,3.20878270750223,3.79309276337464,4.4954641594463,4.47128821136028,4.93776692126202,4.47529089339451,3.40444348954417,3.3320874771719,5.02155625750975,4.5653094001666,4.14387401928119,4.48998054584646,4.19550130960498,3.82731267172712,4.6815225788977,6.60185098294097,3.1671770977713,1.87220940022962,3.37498617232044,3.4069028756143,5.94430475218858,1.6987834416716,5.06508812965672,4.06557825675324,5.27213538186722,4.02622233461498,4.80510735978211,3.82143695455187,3.85535389463442,3.84671153403851,4.19941479587707,3.0314047248072,5.80011732000802,2.54496332034926,4.76583577146491,5.31530910599347,3.30461558960566,4.42085222468467,4.90963530722637,3.61292733888651,3.46814757555243,6.14249572061104,3.72722844830135,3.59202939795499,5.64938495431089,4.78973092043631,6.99422275105742,4.94354837121152,3.50019731985916,2.69569500180524,4.16944402292781,3.41408437459848,5.83754205636121,3.45206058434167,3.41301233808049,3.11340663012459,2.60107153017679,2.24279271878908,3.33745135510137,5.13066552788006,3.30089642133575,2.10600385420922
1,1,1,1.59265556236618,1,1.4537967410215,1,1,1,1,1.18502414600502,1.21426222794728,1,1,1.14261602182069,1,1,1,1,1.11569049856689,1,1,1.17055003387945,1.51582193399605,1,1,1,1,1,1,1,1,1,1,1,1,1,1.10634429898387,1,1,1,1.09348918895233,1,5.1408710703623,1,1,1.21823621892863,1,1,1,1,1,1,1,1,1.58292927313785,1,1,1,1,1.22081159839583,1.12486143651399,1,1,1.58369718335679,1,1,1.42540720351968,1.48004482276688,1,1.43172403841984,1.31028369151707,1.6183547244361,1.93299695607743,1,1,1.68199250693991,1,1.2868403496876,1,1,1,1,1,1,1,1.40623786914853,1,1,1,1,1.19966857615868,1,1,1,1,1,1,1.16327844684817,1,1,1,1,1,1,1,1.1304149647096,1,1,1,1.41505336883701,1,1.64946922790033,1,1,1.14744542531283,1,1.35762237826952,1.1287632233435,6.32840933929837,1,1,1.1140291348623,1,1,1,1.27943623074567,1.14540812698325,1,1.2432065889647,1.21794351068746,1,1,1,1,1,1,1.16977367082588,1,1,1.86553008549743,1,1,1,1,1.12182772460438,1,1,1,1,1,1.08854801860556,1.13715526759883,1,1.27888577844488,1.33492061176054,1,1,1,1,1,1,1,1,1.34560302764828,1,1,1.81549140582399,1,1,1.14839400935727,1,1,1,1.30494553714852,1,1,1,1,1,1,1,1,1.2320589967805,1,1.31564215963877,1,1.17908614108544,1,1,1,1,1,1,1.21867083071107,1.27216177671056,1.22341328205694,1.85349869981999,1,1,1.14038275997159,1,1,1,1,1,1.37516846856385,1,1,1,1,1,1,1,1.57777394587685,1,1,1,1,1,1.42300420571082,1.19902901460227,1.33889900691584,2.02480085193704,1,1.43087293774544,1.66193516843246,1,1,1.15188608613252,1,1,1,1,1.07928116011982,1.31168678291955,1,1,1,1
1.32690487792877,1,1,1.42081113796849,1,1.4537967410215,1.27375398187305,1,1,1.04873211402888,1,1,1,1.22451882868158,1,1,1,1.35775579728899,1.34748481207178,1,1.14997858237128,1,1,1,1,1.28623829576953,1,1.24959824955447,1.29284887714964,1,1,1,1,1,1,1,1,1,1,1,1.19464750088728,1,1.28548981368649,5.103269425737,1,1.12602990813958,1,1,1,1.32014266532341,1,1,1,1,1,1.16924773762611,1,1,1.49647257598615,1,1,1,1.32243064230093,1,1.22185048452459,1,1,1.15615970778633,1.25989734376556,1,1.23195089900359,1,1.77694492891953,1.29549911029665,1,1,1.68199250693991,1,1.41137038088952,1.16461123940254,1,1,1,1.10368965055837,1,1,1.40623786914853,1.19196432597186,1.19919490062635,1,1,1.19966857615868,1,1,1,1,1.29355470889559,1,1,1,1,1,1,1,1.2848729856527,1.26348878321099,1.25001199200468,1,1,1,1,1,1.29564839032021,1.08108461061127,1.08175478570821,1,1.08847339214379,1,1,6.2870454925817,1,1,1,1.48370022807781,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5555408390254,1,1,1.19147611166898,1,1,1,1.12668415625047,1,1,1,1.08854801860556,1.13715526759883,1.16861572282037,1.146170984396,1.33492061176054,1,1.50872375363636,1.23828733165604,1.18214371489562,1.26103187843001,1,1,1,1.49162019449191,1,1,2.00948799478282,1,1,1,1.55936356794597,1,1,1.30494553714852,1,1,1.24585948519703,1,1,1,1,1,1,1.18716723802066,1.16643651838434,1,1.17908614108544,1,1,1,1,1.40993830959368,1,1.07663228832913,1.27216177671056,1,2.05369281656269,1.40659544345703,1,1.49445554958315,1.16718705525082,1,1,1,1.25053173186497,1.19974520400325,1,1,1,1,1.25313791574588,1,1.20475110311812,1.66998234785437,1,1.1793135818075,1,1,1.14698946639482,1.88892166941371,1.19902901460227,1.84348021941729,2.51723612880308,1.29846183761756,1.43087293774544,1.90558580943931,1.49277663844797,1,1.15188608613252,1,1,1,1,1.15443090861725,1,1,1.1688813952612,1,1
4.30760047253582,4.49788765844468,5.32072572081271,4.38998551801206,3.95420533883727,4.24818816211124,2.8938832732492,3.88001818569885,3.43256581844526,2.58141295511062,4.49348088419197,2.62360306140377,1.94662569487899,2.81795452774096,4.45613135413118,2.96776235174885,4.62752057732796,1.98914518514233,5.91362826178337,4.42877574302692,4.49799147828375,4.81281917644174,4.7466639908857,4.44434816260315,4.87231471401271,3.74542419260709,2.96207069809747,3.41795888230428,3.70352046456031,4.86557709877911,3.02138022776967,4.26746725719022,3.40182662591824,3.62415401478143,3.94470039646656,4.17567445155803,3.34134151263457,3.12626504205606,5.68711078415934,3.67111058933361,4.24031692465579,2.26657817800167,4.21960370332659,4.94222218336466,4.94895120044142,4.14577958134846,4.97250357505103,3.66579091266542,4.00156978970708,3.38507812048821,3.55490498212251,4.14784345733088,4.55639354689494,2.80402030057977,4.19629456795765,4.76252480945137,4.55552089988359,4.87892515708774,3.16718384316816,4.32600364497378,3.86488688894489,3.74316938644441,3.46148638857666,4.55255020378619,4.85444439920532,3.58779077518779,4.93226431957862,4.8223710098242,4.10427811204893,3.17821379328571,4.45181345552079,4.26877084843607,4.98231734538975,4.58790662003979,4.60587563995626,2.76099010776781,4.43572919252326,3.42284803365636,5.1016052012614,4.24191346024148,3.40972234452606,3.18593519059607,3.26506807349162,3.24058833903556,4.3827140738713,5.25012575796145,4.96672032464495,3.58041807495639,4.01912409811244,3.3137990207235,4.02855438924919,3.59616720966434,6.73209315336985,2.93620749236513,3.05809271329071,4.33393338163055,4.79310858244828,4.68144268715032,4.03381571354825,3.85873975265339,4.27010077965513,4.08082554167043,4.18218543802341,4.54403833869984,3.64137643309184,4.5632078671283,3.94807656058317,4.53282804669497,2.56662813939375,4.44692170146397,3.07805163872754,3.58232994702484,2.43604107652682,2.59619643651528,3.96746956807728,5.50693656811237,2.56588154396054,4.47602576592786,3.15515872710406,3.04371248167967,3.62380483680335,4.55136700322083,3.73877194334203,3.7173322735534,3.22994824389013,2.7258842193948,4.31850043881051,2.5920754575104,2.76738339351083,4.1531037563675,5.57473410804522,3.99947963426679,3.51261538826282,3.3693229747715,4.08700339702633,5.41385041690452,2.54435258491716,5.53007839153577,2.44294323052548,1.83797794686479,4.20478083329235,3.6560963419139,4.99869918482647,4.45090875722257,3.10149393254563,4.05542552639719,2.8557487630608,4.37319299116027,2.85195627498272,4.92956809168863,4.48739804331636,2.43780566011603,2.90407632839932,4.2373530039886,3.9077270200408,2.18745453802871,3.00332374447531,4.24120196249617,4.1829498305489,5.16636364475028,3.9713277888088,4.25778080570132,2.59148458729726,4.2671493047811,5.24795393730024,2.87607859536272,4.74389471071523,4.87559833887652,4.55601261074188,4.77259756185404,4.38199540629362,4.55279056309699,3.9511165481297,2.79513708555679,4.20758421616858,3.41857250156552,4.91447334764383,3.87128370717438,3.46690453974021,4.49117294576566,5.36364397644879,4.56888184027939,3.30428731911981,4.88618928211783,4.060374201839,4.75198316068019,3.56824301963993,4.88218302528599,4.05595012945286,3.79324751225558,5.95639265339659,4.48059007965988,4.32729983930737,3.47241355524137,2.6945243212694,5.70716796577457,4.57131305693621,3.07980799664294,3.74355654429776,3.11216231589081,4.35017974852089,3.97829915947517,3.92621381368412,4.00214306384191,3.90479293164154,3.89684377515435,3.96915822791081,4.09268780533823,4.96959557825003,4.21938825813416,4.4576424859431,4.11634229758817,4.81541321901589,5.45225208171299,3.56692411293943,4.13221423155435,4.00257327503495,4.7594475398335,3.76730033049464,4.0519685476031,4.87072591533847,4.69843569973312,5.43654202279722,5.00955401180588,4.02233265523169,4.73310792244369,3.80065890443462,4.19266982896687,2.85833137822649,3.5570214549711,3.60846165320598,3.86668755230924,3.41301233808049,2.60085917766213,3.34123745749008,3.10293555896091,3.07639901482373,3.84986218692087,3.79891639048168,3.68552499161333
1,3.25568910207724,4.31510839616653,1,5.4608460449474,1,3.79806244210352,7.49986254573087,3.90343158234205,4.72580816447936,1,3.97906519550566,3.3272726015845,2.23087838829467,5.54470437660743,3.60770113489395,4.8055001247572,5.381344602671,1.86157549043602,3.72116635793064,5.59189794068192,4.47073292033876,1,1.51582193399605,1,5.74931251000804,3.927762794449,1,4.92396558900208,5.79749988308193,4.76079599336779,5.55349745455409,5.38772478911243,3.20996749731047,4.66114610881025,2.87917485091894,4.54399882119604,4.06068547075974,4.76583709719412,1.77014526852072,1.28293435853036,3.89277608180534,1,1,1,5.15353695362952,6.18090617498272,4.47107870127823,5.4433787924206,4.40128756734099,3.44924031448441,3.90220028000712,3.15208815584368,1,2.467605550083,3.94887721298555,6.97783512829526,4.50337735978514,3.35264483912961,1.86453561841616,5.72628239274921,5.609660772667,3.08938340185112,1.67473226124178,1,4.01219069867613,1,1,1.13579357293966,5.11978755140658,1,2.76532808671364,1,1.42327104458625,1,1,1.38092556191875,2.37088154301325,1.2868403496876,1.16461123940254,4.87382451549954,1.13568852140554,4.02542362062602,6.63401873318145,1.62672694609095,5.87276179329622,1.21737032511463,4.64705634420846,4.26112841419829,3.76531896245335,3.61969236631598,3.96864329521636,1,3.4921023724959,3.61872624640791,5.01250333063082,4.53678220964197,5.34753002525435,3.94680832573197,1,1,4.56203649343227,1,1.39872248950861,2.06454765500465,3.53830721461394,1,4.91636189306995,4.95602504663361,1,5.12475649557743,3.09561104272693,3.34875831774826,3.41575001465223,3.40994373884566,2.60621455336397,3.74244111031717,5.77838664150583,2.37131016794578,1,4.24027585695299,5.33765814952878,4.29283938227141,6.20356489752634,4.59377372893749,1.71463106417926,3.27708389718841,2.31301912475212,3.05108057477826,5.64698396441163,4.92481174366745,4.98650377446935,3.61692306525237,5.04934742805079,4.58693655972396,5.70200427682806,4.89023752078489,6.54169906743691,3.14974679439027,3.02806588917333,5.0749361340218,3.81279032867081,3.34680842948425,3.88497285576365,1.55603156181074,5.09799488832863,2.56781142610645,4.85717534840243,3.53796668362632,5.92238307436139,3.34656706092574,4.64622004117082,5.20582217630323,2.38500934967169,4.23628833054615,4.68324274800606,2.75518861996828,2.82242200023842,5.85879094049043,3.51346408959286,3.79702688576447,4.84986563890759,3.95604159327475,4.38639435296266,1.18312567647789,5.10081756358958,1.27515905900991,1,1.38678280950679,1.22795296766217,1,1.21147702161895,4.30282752413169,3.72241454557051,5.00574256468017,4.89039902361389,3.71504441208396,4.98767594716188,2.32741201880876,4.14050407595575,1,1.66189550343551,5.25434199531454,1.2320589967805,1.18716723802066,1,5.40406715339584,1,3.29850348144693,1,1,1,1,1.86965113660464,3.49494407507142,7.48291964986552,2.94387257969868,1.18203053980307,1,2.71581848899869,1,1.31699662345973,1,1.18249399276332,1.52851030933294,1,1,1.27637159687214,7.25186275856688,3.97978300220881,1.22919228090016,1,1,7.21619280477669,1.13554668969945,1.50195574767353,1.94591815632537,1.26385650773031,1.09873417812932,1,1,1,2.21658244372352,1,1,1,1.19604168894309,6.52962509206736,3.30416668139259,4.61035747586909,2.48515964622471,5.10698467702681,2.95750661289318,4.10071472706737,4.8693181518833,1.48741431570085,1.47103550758719,4.22040456443202,6.71330003656863,5.42058130019951
1,1.42571548661083,1.11489536106976,1,1,1,1.14336011027469,1.28613063293166,1,1,1,1,1,1.58991877204728,1,1,1.19852307011264,1.18993902132109,1.62730893053357,1.32248198344327,1.28582298054453,1,1,1,1,1.28623829576953,1.10334522128608,1,1,1.22879406829041,1.14470881273994,1,1,1,1,1,1,1,1,1.21009580673576,1.19464750088728,1.1812876873889,1,1,1,1,1.21823621892863,1,1.18241644310647,1.32014266532341,1,1.30015126000854,1,1,1,1.32070821344425,1.22414834877947,1.5356299793661,2.40219771317149,1,1,1,1,1,1,1,1,1,1,1,1.23195089900359,1.78228609840635,1,1,1,1.67565923559594,1,1.2609716813842,1,1,1,1,1,1.20042399920931,1,1.29656312771431,1,1.36135963149162,1,1,1.29130591254293,1.53137297588485,1.55985690712403,1,1,1,1,1,1,1.21980231498121,1,1.20447254856825,1,1.21309216269615,1.2848729856527,1.48620567222308,1,1.63833477335958,1,1,1.15200944128926,1,1.29564839032021,1,1.55231460050602,3.37758078472465,1.08847339214379,1,1.1287632233435,1.36054857011695,1,1,1,1,1.33760263619903,1.08964254870827,1.51343162167269,1,1.12760092601893,1.12672181604963,1.40724287913421,1,1,1,1,1.14368140647673,1.18511741773269,1,1.4580050061984,1.09975975477741,1.6664380278267,1.31156937794117,1,1,1.30463895120594,1.12182772460438,1,1,1,1.24923658272564,1,1.08854801860556,1,1,1.146170984396,1.04129065066826,1,1,1,1.3438478127191,1,1.6516896089216,1.78168745660774,1,1,1.34150306081239,1,1,1,1,1,1,1,1,1,1.26010336061631,1,1.80173396349535,1,1.34437119243731,1,1,1.23763224164562,1,1,1,1,1.17908614108544,1,1.15873965870679,1,1,1,1,1.07663228832913,1.27216177671056,1,1,1,1,1,1.31699662345973,1,1,1,1,1.19974520400325,1,1,1,1.42691683967434,1,1,1.68701588345034,1.13554668969945,1,1,1.13795200103934,1.09873417812932,1,1,1,1,1,1,1.15835835717803,1,1,1,1,1,1.73336648957354,1,1,1.35890989148644,2.08773709696734,1.59913208832553,1.1688813952612,1,1
1,2.24668413398525,1.73393867646238,1.74619235764188,1.65862326341983,1.4537967410215,2.23766833744709,1,1.5489327278364,1.42605699165691,2.54384426582135,1.11110478109881,1.25483588278576,1.22451882868158,1.87282009349086,1.31340143384927,1.19852307011264,1.50807008938555,1.62730893053357,1.73807344702479,1.52427585071754,2.31226436926608,1.17055003387945,1,1.72224872949095,1.52497936604421,1.19978037607727,1.64766218824225,1.74430837214358,2.76806593951205,1.70756498790505,1.74955958165013,1.24645916595582,1.41109590667685,1,1.57243035759741,1.15048039115581,1.20538437982039,1.53087628844682,1.55610515583416,1.28293435853036,1.41655711891106,1.14979523562986,1.53987743551348,1.76941038562207,1.79101469043537,1.21823621892863,1.46096425792777,1.85495114110316,1.5819860379423,1,1.42965345370178,1.51660874936454,1.35262294826723,1.15101645768514,1.58292927313785,1.41810897120884,1,1.49647257598615,1,1.58127169788068,1.53805685392167,1.32243064230093,1.37645709501116,1.41408897622067,1.17441536743003,1.53892895441395,1.54326721175049,1.57868178184402,1.69797170958714,1.60716836769102,1.78228609840635,1.44015384533366,1.75011637688441,1.37483027755136,1.67565923559594,2.32819624113488,1,1.2868403496876,1.44635364160543,1.96982610434677,1,1.48419434235304,1.45690022354478,2.6673162944158,2.49861775056844,2.09645651603305,1.51293882812724,2.12727569794834,1.11028038123787,1.29130591254293,1,1,1.47040410761409,1,2.0066818536081,1.74585688017336,1.77986147083856,1.96984525564664,1.41050175696774,1.31057046804304,1.54279787582965,2.00690944619417,1,1.52266394395847,2.1389897175328,1.1304149647096,1.24550844074556,1.47759754976306,2.83510368709688,1,1.20902657670918,1,1.36632445260729,1.23255454596924,1.40361567260184,1.32536165950455,1.88279014785169,1.24696985361037,2.27475008182203,1.55525712511617,1.18810969744072,1,1.26202717339679,1.61099291745345,1.32932512886518,1.71471765509849,1.39849320978657,1.30005166125045,1.45126703785209,1.57456077163914,1.89281026949001,1.61808215933952,1.35366091569857,1.20540002048988,1.60748703370755,1.18511741773269,1.45906014242014,1.29182100670369,1.28070040571894,1.76941546381761,1,1.18425807452267,2.18737757131085,1,1.43557472532029,1,1.54488940297084,1,1.3593716081622,1.39431382995607,1.25083851488451,1.32116095427958,1,1.27888577844488,1.15851412133368,1.70798544329098,1.50872375363636,2.2849478833528,1.48924028731194,1.26103187843001,1.36233353815739,1.36474722592129,1.87149633503152,1.18312567647789,1.34150306081239,1.27515905900991,2.00948799478282,1.54716501312935,1.59790440317231,1.51938086928747,1.55936356794597,1.57791747898854,1.86670624382807,1.55654615069086,1.67146865947168,1.72669129933906,2.08051645649482,1.53889221366439,1.34437119243731,1.25571583729371,1.82880500335403,1.62027531778748,1.60741838204494,1.97796382782172,2.07076403643781,1,2.04077357432484,2.5003365431317,1.76372472641487,1.45517963861744,1.32660982621374,1.86518481260892,2.40840834692788,1.07663228832913,2.88713861565352,1.58734290625099,1.74191822319464,1.57369541283963,1.8725112332084,1.14038275997159,1,1.34418538880352,1.18249399276332,1,1,1.37516846856385,1.35786331165586,1.75031064698933,1.56079417826416,2.02366166305549,1.46842014118558,1.30776598892426,1.38402216869439,1.37353908295158,1.97890911125632,1,1,1.43740513474482,1.14698946639482,1.74969129299264,2.12657843928055,1.61313745101006,1.27134857889613,1.29846183761756,2.03149894801005,1.19604168894309,1.26732664456201,1.44156262378916,1.53015366483391,1.37841562535143,1.58196387076184,1.7832265591561,1.12752763228494,1.42109939384031,1.56785303403781,1.08997332127405,1.32004848205047,1.49191208532091,1.57910530758782
