"TCGA.QR.A6GU","TCGA.QR.A6GZ","TCGA.RW.A68A","TCGA.RW.A68B","TCGA.RW.A68F","TCGA.RW.A68G","TCGA.S7.A7WQ","TCGA.S7.A7WU","TCGA.S7.A7X1","TCGA.SP.A6QH","TCGA.SR.A6MX","TCGA.W2.A7HF","TCGA.WB.A814","TCGA.WB.A817","TCGA.P7.A5NX","TCGA.P8.A5KC","TCGA.P8.A5KD","TCGA.P8.A6RX","TCGA.P8.A6RY","TCGA.PR.A5PF","TCGA.PR.A5PG","TCGA.PR.A5PH","TCGA.QR.A6GO","TCGA.QR.A6GT","TCGA.QR.A6H2","TCGA.QR.A70W","TCGA.QT.A5XJ","TCGA.QT.A5XK","TCGA.QT.A5XL","TCGA.QT.A5XM","TCGA.QT.A5XN","TCGA.QT.A5XO","TCGA.QT.A5XP","TCGA.QT.A69Q","TCGA.QT.A7U0","TCGA.RM.A68T","TCGA.RM.A68W","TCGA.RT.A6Y9","TCGA.RT.A6YA","TCGA.RT.A6YC","TCGA.RW.A67V","TCGA.RW.A67X","TCGA.RW.A680","TCGA.RW.A681","TCGA.RW.A685","TCGA.RW.A686","TCGA.RW.A688","TCGA.RW.A689","TCGA.RW.A68C","TCGA.RW.A68D","TCGA.RW.A8AZ","TCGA.RX.A8JQ","TCGA.S7.A7WL","TCGA.S7.A7WM","TCGA.S7.A7WN","TCGA.S7.A7WP","TCGA.S7.A7WR","TCGA.S7.A7WV","TCGA.S7.A7WW","TCGA.S7.A7WX","TCGA.S7.A7X0","TCGA.S7.A7X2","TCGA.SA.A6C2","TCGA.SP.A6QJ","TCGA.SR.A6MQ","TCGA.SR.A6MY","TCGA.SR.A6MZ","TCGA.TT.A6YN","TCGA.W2.A7HC","TCGA.WB.A80Q","TCGA.WB.A815","TCGA.WB.A818","TCGA.WB.A819","TCGA.WB.A81G","TCGA.WB.A81M","TCGA.WB.A81P","TCGA.WB.A81S","TCGA.WB.A81T","TCGA.WB.A81V","TCGA.WB.A81W"
3.06571826248833,2.43511195806577,3.09857266585981,9.549354384235,3.32967243375681,8.35942625061469,5.27833203061047,2.28843091663003,3.62826162170716,6.17267058103153,3.55234374558586,2.08768482947821,6.67346637993701,4.20572546434799,2.57847093847273,5.61252097045214,5.26460815112637,12.0219370418293,2.10665384634258,8.54729954186834,2.90537824351507,3.96593551734174,3.90412287313666,5.54040200254406,8.65859033328823,2.95354592719237,4.91020839065439,5.8171769250426,4.67659825126202,6.89603376994885,1.74296725609249,5.20080360221938,4.80938542539901,2.60421795857443,5.29364802620521,2.6451630256645,3.5760701516717,3.4570316019861,3.16403416903843,3.85061502475604,8.23982910337007,3.75965014386348,4.68952002135847,2.39770495382297,2.88516043307578,4.30489137837017,9.17752887468157,3.7396506905007,5.03577745181562,2.29460869268906,3.16731489033446,4.67398798077899,3.12345811953254,2.96498483323045,2.89412743226225,4.56500419651379,3.80768742494504,5.44479996144885,9.43197775897778,4.37191245380101,9.91842431997157,5.37535004665068,8.7530480493146,4.07727624549078,3.35558395283992,3.78034957836749,4.36164710057675,2.49340677936105,10.3420232079943,6.42096396116339,8.63636425584355,6.39457273824784,3.39126359580581,4.6654351825599,3.77863101809126,3.76607820056498,7.62775420055942,8.66888138284121,3.32233516599287,4.05847504477874
2.23629361223699,1.54043253621232,1.75798543365887,2.78406817714454,2.19638734998187,1.40444430704097,1.80655297296553,1.76250912981119,2.22674341103386,1.40661340147309,1.62354055680238,1.15384748161069,1.62748123882242,2.42954366027187,2.22706854437043,2.92482086290098,3.12470761976985,2.28002924773583,1.85933669028801,2.0514323142744,1.9097673448685,1.73998847787229,1.62868775404239,2.86605199547784,1.89055836832427,2.03197349942726,3.15929446628564,1.70551395365136,2.71969754860494,2.52840228611827,1.74296725609249,1.78622748661342,2.52725504071485,1.49371086034114,4.27388897282279,1.96489762041781,2.00791882084633,1.93719710166544,1.88836179129779,1.67058793279297,1.45949509582261,2.92550597043995,1.88763522330873,3.23566166230675,2.00735878227433,2.55918464186777,1.43844988917119,1.9058942149621,1.75796538575059,2.16704828676084,1.82860721163353,1.55635829060894,2.33689918721566,2.24283325771107,1.76651374945491,2.66312916689249,2.03479711416604,3.88620528346087,2.19844983487541,2.87180265331369,1.98590403700125,2.41832894741336,2.17592885035251,1.64623455965567,2.5436715697228,1.90277400898585,2.48491973380425,1.36363367482474,2.33225221347097,1.83160975046087,1.58142693544946,1.87437796294068,1.7302164858724,1.49687032685229,2.11020887541958,1.71784989243215,1.58076874843451,2.33882514736504,1.40066142773682,1.90286042962978
2.63305147932167,3.8911312023966,3.06917403259146,3.75499276162833,3.76010158646333,2.52444361235538,3.89146468351946,3.22687039125616,3.84111801341553,3.64515645291661,4.13763958970646,2.88783132357554,3.76805693844605,3.26016750897992,2.60226421341393,4.1066455557611,4.47033401454714,4.83156009710272,2.66503387193129,3.33423244673726,3.13918394020864,2.87996056763244,2.89948096217203,4.38024140372932,2.66609598168731,2.95354592719237,3.45953273490063,2.75819272122891,4.20460964168594,3.52969041107211,2.42440402201245,2.56883959334291,3.68073178750896,3.42025574630522,4.97398030478979,4.06891427715002,3.98061725058605,2.87233609108243,3.84591612250182,3.12203968239983,2.67258465196878,4.40878426565854,4.07981891703628,2.62057022402647,2.59476589286136,3.72186652571778,2.27535903407088,2.29641394231629,4.13743827311229,2.3737848885583,3.94954893969699,3.45160690008052,4.41483370421095,2.5256251648296,2.50615963205639,3.87381309994878,3.36093576276639,5.54697555712842,3.23637980057557,3.3065369848406,3.73837982393794,3.31694378381641,3.52389010049443,2.66272163232063,3.5568353730568,3.32830971547098,4.10010386327008,2.67705602547254,3.44863445071734,4.40815912960251,2.64483527428123,2.47791844728613,2.83282602795522,3.06064215652413,3.32815027430686,3.06001901384823,3.53387365623455,2.98438555415519,3.49611384154425,2.63797997204024
1.74671047402054,2.43511195806577,2.08616009366851,2.00456323353805,2.41767620846683,1.66215262265784,2.32080495253515,1.8447307175642,2.05123600513036,2.36812101619566,2.62544374267068,1.64400714548594,2.24010882607106,1.78729454095915,1.628816513866,2.73584598916528,2.79769140392077,3.52643545006549,1.74717554533298,1.8012083319687,1.73036345362631,1.64012945814514,1.75077584542907,2.89019607196284,2.21390900680924,1.76260097287237,2.11554369083693,1.64214240471796,2.44374189779613,2.25222519666645,2.00749800499094,2.16485126873974,2.0140813691777,2.01446563350188,2.29963004800249,2.69591499706128,2.35753370690641,2.27129927038923,2.73166485619051,1.99001308113746,1.58503992327753,2.95834530042264,1.72591954676598,1.86188431909098,2.0665459572169,1.44894164196987,2.04645124670964,1.19612543592219,2.94977582896901,1.75869077205894,2.19741471460564,1.86668409089029,2.98200513261887,1.75130474600945,1.52428538030177,2.31191139502701,2.33054147766368,2.85110576830854,1.75756010233588,1.82556422088471,2.03604152708916,1.56357842803423,2.58667516500195,1.46123359929055,1.96914312067609,1.9843082571871,1.81350868206631,1.73887978991415,1.96252792370083,1.60386249743173,1.43778169563502,1.77752365946133,1.85224459386649,1.66662526657973,2.0160993993631,2.22847117073397,1.65832940753863,1.86053220878304,1.64172866641799,1.69711903254536
1,1.07970373685101,1,1.36459988526067,1.10565059134242,1.53904512846504,1.80655297296553,1.2006763466928,1.53285902153401,1.246152666569,1.30066027804361,1.41964459539011,1.24076859224736,1.11189733734571,1.26141407106728,1.39041070669222,1.77197851634434,1.13123321121405,1.18358242627443,1.58018408444321,1.15035560527683,1.64012945814514,1.0952756519561,1.24434944853665,1.3020323846313,1.23160013964528,10.1049841715853,1.57585880526319,1.32751779443537,1.32341445899499,1,1.2714459955983,1.47732502867328,1.26787253742197,1.57261710667092,1.41789139119688,1.45168799623081,1.73579292798531,1,1.37391097642822,1,1.76525891064944,1.09138909239297,1.08797533127497,1.11661161742463,1.57213102359497,1.0989982176396,1.19612543592219,1.75796538575059,1.50097791858822,1,1.30483400580242,1.77582553158999,1.11824608681521,1.33677753341082,1.36191991864129,1.23242069692049,1.81319096334246,1.22978170458198,1.33045456814241,1.18913379716138,1.48364864063144,1.22864509498485,1,1.36435222941351,1.14887815224698,1.13051578825899,1.25230483661288,1.25065178516362,1.33329777866001,1.36021367773079,1.16225000318364,1.59690509586358,1.08234221114298,1.18437678828638,1.14724807792628,1.41189314777147,1.49349772857936,1.21419507283972,1
1.09463604974067,1.29537509034165,1.1195434330116,1.65539671176009,1,1.71997894904333,1.61825698287533,1.37681657095994,1.44088311705519,1.06558609743355,1.47111408791681,1,1.44704327664543,1,2.13219448604594,1.39041070669222,1.9141913644521,1.36254058398458,1.18358242627443,1.4114549908676,1.28650919198249,1.41692781386559,1.0952756519561,1.31739437870792,1.20820946035491,1.23160013964528,10.2307042984421,1,1.17303338333264,1.17075062791339,1,1.39014542567368,1.63135996255807,1.56176309504974,1.25687479324169,1.64150533711507,1.54552264583186,1.22197356677932,1,1.67058793279297,1.08747641949271,2.0955680049908,1.40814390882897,1.17089352613931,1.41872158229616,1.57213102359497,1.43844988917119,1.78917668621145,1.13583559141156,1.63558121105282,1.1754651994735,1.30483400580242,1.68744684880496,1.32911555737143,1.12120642103745,1.6510126445758,1.08170502755535,2.12280555328533,1.51767178147039,1.33045456814241,1.35632244538734,1.3091360150234,1.42596195827619,1.12984943147342,1.25282193508756,1.14887815224698,1.25019759155732,1,1.46413342982484,1.60386249743173,1.51139162653634,1.16225000318364,1.28644295131877,1.30444328611983,1.18437678828638,1.28084884982776,1.41189314777147,1.59437417355228,1.21419507283972,1.45707784435075
3.26200897661353,5.28246512237707,5.6547479744559,3.32922250005388,3.62447620393234,4.40298617843145,3.59196251925555,4.07246497139353,3.68949631538621,2.53948739789821,3.87447180657258,3.84585100572086,4.37205006194575,3.83375486570266,5.4236637150178,3.33341285622158,3.53016240639749,4.61318449212461,2.63383152884107,5.00887394550812,4.54284683400558,4.76780250273436,4.03003982752396,3.88713988322476,3.41875476921306,5.16118208033846,13.7638754023745,4.52507805890167,4.07970885616563,4.62152127883486,5.60596619645609,4.09695578912718,4.45429021170778,3.3831204616717,3.91240786268401,4.72323476515009,4.19849030330404,4.98971696894778,4.17736133067314,4.92612474724401,3.93093901696236,3.90149348964639,4.93749571651993,4.0737470686357,4.71399603351331,6.3925234214879,4.12799943679746,4.59298761226397,3.83212168839788,4.52578193479712,5.1443203985277,3.96772454680457,5.35276269100014,3.93778033659402,4.65180238630551,3.43057458595937,5.25271144659302,4.59741621884999,2.80880945567413,5.43247452015437,3.2363692378056,4.42195351873959,3.48015497661563,4.95453790943543,4.30836102083123,4.78946301150036,4.06788562649262,3.90644588846402,5.0329198427414,3.9063617990668,4.29161851235938,5.01050613031972,4.31202492270643,5.30709141978748,4.82328458685811,3.57117268866557,3.95862555881698,4.16239576006471,4.53153430011091,5.79256142275086
1,2.30849339480126,1,1.36459988526067,1.20408936994924,7.42361827983379,1.27977792861361,1.43105486191416,1.23721799297017,1.18843890642111,1.20723318311549,1,1,9.09927687330362,1.48264851146291,11.814175740003,11.8951743657213,1.25151732838837,1.68764571247916,1.31906294475654,1,2.00377779586832,1.26880445218662,1.24434944853665,1.62609939166188,1.60635646932581,1,1,1,2.46415486895143,2.08589403367114,6.34863017155351,1.30485677991919,1,1.13414732428588,1.47712708184449,1.7951672237977,1.73579292798531,1.20756867724626,1.13569311757018,1.16995064912617,1.76525891064944,1.25844234074753,1.17089352613931,6.89094859368375,1.79083624887127,1,3.53739062824037,1.83982498340493,1.50097791858822,1.1754651994735,1.30483400580242,1.26720857031011,1.51305761940462,1.33677753341082,3.1068734037984,1.43254096503719,6.92024586868781,7.10908812678075,1.95890502058855,1.70518702173022,1.3091360150234,1.15638302452114,1.24897134321697,1.25282193508756,1,8.46080288365898,1.25230483661288,1.25065178516362,2.02825794911582,1.36021367773079,1.30808356402942,1,2.30356947832587,1.42310965600326,1.46057692607695,1,6.91266873668101,4.71855775356815,1
3.15626991406045,3.08326784066167,2.73662846908373,3.32922250005388,3.43477752633911,3.71491740975491,3.03671888669322,3.04752879170347,3.70934368798297,3.68743598665487,3.99117895976778,6.79645133321295,2.78738837220728,7.47291049390716,5.28720664130847,6.79947256924671,7.30403627431957,2.28002924773583,6.72719529086501,4.17042921538857,3.92420832129159,3.08376446610996,3.4062627716004,2.37823748515202,4.03901193316059,4.61256587915586,5.26064469230464,5.16103527336174,1.7111702086651,4.67926045533837,6.66171887837793,4.53080220746345,3.25239688643475,3.84577846076117,1.25687479324169,3.12424028014069,4.74500364179244,3.99743323742948,3.64643446203151,3.08897925002314,3.19000573419022,3.77816209815612,2.56650539787521,1.81108708281481,5.63369467286573,4.37424980037641,4.17414056293242,6.2963629683263,5.49963426566289,4.77217794282935,3.46636413537642,4.34706712550081,4.85094795467271,8.13511372127131,4.73011739376284,4.33975367751119,5.08452838746225,7.18998241665418,6.48441587805354,4.13882773613219,3.37917011872535,4.96133489934755,8.02966475778027,5.86123800565078,7.38459908194209,4.12403195504655,6.57243649705433,3.55416310173886,3.91574632216624,4.1369626576509,4.07808452498492,5.18113989014499,6.39725151154784,4.2052323436781,3.04805950050182,5.3272013426818,3.53387365623455,5.95787883253556,5.92838858756471,2.74880619338589
4.77377457807601,4.12514570623508,2.25232754681863,1.19378751046944,5.67046587870129,3.1888338580618,3.17987040536995,7.0272771429857,4.68758810529918,4.40341362079293,3.5138425333153,3.75257038401813,5.95268778932232,4.30324235812253,3.70323904724769,5.68402885336629,5.77391561946349,7.03904866145224,6.31998273429265,7.11682258624567,1.52543899794081,7.30513031495579,3.4062627716004,5.29575207648211,4.55950478394184,2.7815326167216,5.39700789176757,4.07528360359236,2.66277380499354,5.90198448169692,5.89437533365457,9.04673617867713,6.07829350603829,2.60421795857443,3.26312742660887,5.50984013588714,5.35648795901667,5.73414185882198,2.92041926847919,3.33440566298686,1.80745425849616,7.79358970642981,6.97416471518474,6.46587673655717,5.39480080726998,5.93968745645626,1.88936022519109,5.11346468358898,6.30754122223258,6.25129358629001,7.65594560155167,3.75793435359851,3.581396564196,6.44131432084338,2.09718938723511,3.25210784843003,2.73583559365925,5.66648560672417,4.58059613560524,2.29786784231346,5.32558516013273,2.0253949160845,4.5560613065139,2.82491099559919,3.4085893218399,1.81635435584248,4.2222304439631,1.56342272228435,5.14547367031771,8.86951047449475,6.37702352763636,4.10735083848098,3.00057714289628,5.79919837998845,1.69016317674137,3.11473364947068,2.65434365089376,3.50850991276714,4.89189376905813,5.23973438677816
1,1,1,1,1.10565059134242,1.0904686604686,1,1.07003960370844,1.12347881269432,1,1,1.15384748161069,1.12540115392232,1,1.43043836718543,1,1.23499480585393,1,1.09470968260056,2.4932100019943,1,1.41692781386559,1,1,1.10785723377895,1,1,1.09771933175007,1.32751779443537,1,1,1,1.47732502867328,1,1,1,1,1.11525169546152,1,1.25971298795874,1,1.12096167200764,1.09138909239297,1,1.11661161742463,1.16566051033771,1,1,1.13583559141156,1.42865429337339,1,1,1,1.22752976899069,1.23301494098629,1.08001222844113,1,1,1.33226224029055,1.11876237505383,1,1.11057037784749,1,1,1,1.14887815224698,1,1,1.13076221616501,1,1,1,1,1,1,1.14724807792628,1,1,1,1.16896673375507
2.43023495175368,3.67719249484956,3.00851629044374,5.85249273074533,3.23970170271784,2.67822360553705,2.49521751057546,2.93941428515804,2.69330540346534,2.34188984892727,5.14428817213214,2.08768482947821,4.01493573596389,3.54569647946412,2.71567859721781,2.98268515853747,3.57368220555583,5.06288422826985,2.56932581419198,3.13184395829329,4.08224494810641,3.53675703717254,3.59740269058045,4.34573685325588,2.89411268296994,2.98561773558702,1.76558566411294,2.53215559789926,4.64755392179099,3.96065701021607,2.16024868837568,2.35198245822375,4.15730820694533,2.94726685929996,6.88689075969947,3.26534657475109,3.72388616130114,3.38994285462527,2.66282893738355,3.92743361752427,1.24796396001582,3.95128434190639,4.65248620810004,1.75843537192138,2.67302560452058,4.53432535835927,2.18810431551602,2.29641394231629,3.52079899732854,2.07527761270884,4.84004229829094,2.74535072070679,3.4532528523245,3.59441561962013,3.49701051045182,5.05036042482674,3.84326382387738,5.82901753830567,2.69801595319598,4.58289261265588,2.78717541454718,4.94650400611063,2.86126262485746,1.95739238592638,5.13486339573809,3.91119896840283,4.7445640249354,3.94275788974739,5.23541811849242,4.68088663949256,3.48768262278641,2.90215618209344,3.71456249103291,3.01943451967068,2.60638868870152,3.62242274212472,1.65832940753863,3.2236343047258,2.83224313681724,3.08085307901263
1.49239416579522,1.54043253621232,2.30371967888185,1.19378751046944,1,1.60191135984342,1.61825698287533,1.1368357949082,1.34264121356672,1.246152666569,1,3.12960647413018,1.34758912624347,1.71825113859513,1.53303451228948,3.19339722476474,3.6968789733285,1.25151732838837,1.09470968260056,1.49828508325226,1.28650919198249,1.29088144048196,2.54178863313192,1.08613087364075,1.20820946035491,1.1204428525056,1,2.0364744971331,1.17303338333264,2.32638202571972,1.29223754447022,1.14209774231406,1,1.0949258307553,1.25687479324169,1.41789139119688,1.12685394792019,1.22197356677932,1.20756867724626,1,1.58503992327753,1.52335820804017,1.25844234074753,1.08797533127497,2.23079940081812,1.68562399881097,1.83295075794029,1.36875158970888,1.13583559141156,1.42865429337339,1.1754651994735,1.43607066834357,1.68744684880496,1.32911555737143,1,1.80020744717191,1.60825381643483,1.41844472509587,2.30310095084414,1.42568756123935,1.50613220537892,1.11057037784749,1,1.35900269659344,1.65499133881706,1.40721296203968,2.86836338683403,1.56342272228435,1.25065178516362,1.72222555525795,2.18667359460719,1.16225000318364,1.37054262444147,1.30444328611983,2.15505750569617,1.21559473460954,1.99370479115558,1.38503393078177,2.42255191946496,1.69711903254536
2.05986746803438,2.27502284552023,2.65982068975143,4.35060869804307,1.99112398152519,4.16350533388571,3.42952491421704,2.76034380987507,3.1935662826864,2.62898444419365,2.51281471870704,2.79731165744352,3.44618607879215,3.48464201950573,2.62567167583954,4.41057929517826,3.4389746433482,3.42775284826002,3.34227624887371,5.05256878981159,3.79317040005956,2.78963014744491,6.93739572603682,4.49489551149875,5.0261318394526,4.90023173753198,4.79019161163242,5.01233732318452,3.59295652693124,5.57695950570276,5.59260204699462,2.75731922472755,4.71775488161146,4.30879028190002,3.4802289249506,1.69238389873358,2.87396493906598,4.23259445268608,7.75596217676859,5.47909995982848,2.52371324292614,3.14107828649285,3.0262997203001,2.25296661681362,5.76902671858072,5.97360574257594,3.4897791267935,4.93267771043101,3.02169416133985,3.97275697655305,5.40430535999713,3.54180349826942,3.34185513046318,5.67321170758834,8.07127104529147,2.98746822069665,4.07039748596529,5.30444463688396,2.40067126341839,3.62016069396375,3.5441712926196,4.04415190113149,4.07755193164554,7.52468663151819,4.34960653231297,7.21468130351384,3.87654621762957,4.58360789567739,4.71629258171077,2.49530143733093,2.14101973909536,6.01369287158605,5.92396283260611,2.52583711026523,2.99969970784438,2.77304011737266,5.86228330681825,5.81364209588602,5.06742872441969,3.48474499266733
3.01821789728112,3.00376610457818,2.14370197483308,2.19777797169968,1.99112398152519,3.64200327245308,4.85623786334888,2.4014144830115,3.22147730793541,4.14733893923473,3.55234374558586,1.74432990254668,4.01493573596389,4.07375949146761,2.22706854437043,4.9924768717906,4.66397797944024,3.17743420905177,1.80434603449888,1.6576825309325,2.06930930694421,2.35823448423425,2.50755770168063,4.71362246865026,1.94973661608987,1.9691972849064,2.34111161333538,2.78777575332794,4.24395060140566,3.21526855826733,2.00749800499094,2.88409733521048,2.31626654121822,3.0923745699145,1.75026947935021,4.11626393753319,3.61987098477118,2.80525984495798,2.39219430754895,2.36621001192664,1.16995064912617,3.99941396646703,3.29975106566276,1.2493033401378,3.35757902850624,2.72766390424308,1.0989982176396,3.0716209323065,3.72847804370325,2.41180097234707,2.99079243464247,3.02097949457073,1.26720857031011,2.48217710601943,1.60962779897792,3.71998256199946,2.42748522803527,5.83328098216107,4.46128252336809,2.76658943757888,3.05373017203578,2.28320587577922,2.53060715719632,2.27064554928806,1.96914312067609,2.06148037158121,3.20101666340779,1.89529331359334,2.03110860509817,2.62251832771099,3.57610680448109,2.6519396012486,2.57369613984257,3.3865237581311,1.09513181682723,2.49913536417965,3.21248778614655,3.40121171300033,2.83224313681724,2.38696899981389
2.05986746803438,2.0949258307553,3.21051916247808,2.52050271031979,2.60949282354849,5.79997050501668,2.69914381810093,1.8447307175642,2.43179168767217,2.41919476096496,1.76139038625065,2.93104665605902,2.06331724376884,1.8531836782793,3.01058669084322,2.3526633401801,2.46937807906173,2.44048822922524,2.01275101005225,4.6871680463947,2.27974287116687,4.8594671505083,4.67156461668078,2.15729535114475,3.0909617978395,1.9691972849064,2.9386907813139,2.53215559789926,2.05874837349084,6.04610935994059,2.74745185219843,5.01008418823649,5.41372252610197,7.49552742198839,2.69653160656741,2.15827400483787,2.35753370690641,2.50060271286886,2.39219430754895,5.40715951768589,2.08758571968896,2.54799585719452,2.3242895841352,2.52923725520178,3.18135591474516,4.90623108516439,1.99596455344402,3.50074164212369,2.2522993861103,2.99110166302686,6.90625886947486,1.43607066834357,6.09881109641235,4.73331729650242,4.43511569280488,2.63691458035588,3.32783047702383,6.13558910524312,1.89784952095185,3.65987696237739,3.35961520116896,3.81839831880703,1.7544052408252,5.37041209166066,3.02310202453227,4.95028694604255,3.47115701907037,5.40989999885363,4.68470879237329,5.35697157258936,3.57610680448109,5.63262930945213,3.22048118225956,3.94408105470578,3.83484478126102,4.56717304408208,4.57340046175875,5.89499739796534,3.47550219218772,4.65024884131148
1.49239416579522,1,1.1195434330116,1.36459988526067,1.54188847436502,1.53904512846504,1.61825698287533,1.07003960370844,1.12347881269432,1,1.54933944458475,1,1.24076859224736,1.11189733734571,2.03063906548679,1,1,1.89302314729747,1,1.22034667270806,1.15035560527683,1,2.01724207818329,1.63568475025467,2.47789125534875,1.23160013964528,6.83301143588759,1.18923755904031,1.53205957055165,1.81053770369707,1.83663797102229,1.2714459955983,1.30485677991919,1.74854968123866,1.13414732428588,1.87965362445949,2.94456050788756,1.32134166445201,1,1.67058793279297,1,1.43278573908724,1.66771867357467,3.32888671646583,2.12340067375977,1.16566051033771,3.98000043227719,2.67095995136579,3.33568175859358,1.35251221778365,1,1.95687853133883,1.85910128535396,1.75130474600945,1.12120642103745,1.15581916413582,1.15902976811889,1.41844472509587,1.427943477281,1.42568756123935,1.09766405401174,1.11057037784749,1,1.24897134321697,1.36435222941351,1,1.13051578825899,1,1.65005957983159,1.17625255126139,1.43778169563502,1.87437796294068,2.06911541549599,1.37147801366799,1.09513181682723,1.28084884982776,1.73193177131703,1.59437417355228,1.64172866641799,1
1.26710247504955,1.07970373685101,1,1.36459988526067,1.61528115598682,1.17559677395623,1.80655297296553,1.07003960370844,1.53285902153401,1,1.10733434898269,1,1,1,1.58172049127466,1,1.23499480585393,1,1.09470968260056,1,1,1,1.56353694068361,1.08613087364075,2.21390900680924,1.23160013964528,7.43641728561462,1,1.25234238395998,1.70329608824999,1.15350574312746,1.39014542567368,1.63135996255807,1.0949258307553,1.13414732428588,1.29158293111578,1,1.41430442398118,1,1.25971298795874,1,1.6085788660909,1.40814390882897,3.31071746980992,1.74285561972919,1,4.09239858929293,1.78917668621145,3.15559381730093,1.18699616122625,1,1.43607066834357,1.49257516080135,1.42401588789569,1,1.08001222844113,1.15902976811889,1.22434039273831,1.22978170458198,1.2284874866434,1,1,1,1,1,1.14887815224698,1,1,2.09657626963121,1,1.27823697378508,1.56181391832986,1.5253257325752,1.37147801366799,1,1.46057692607695,1,1.49349772857936,1.40066142773682,1
3.99693336045123,2.43511195806577,3.43454456557717,4.20076359090234,5.00395612126538,5.19212415972815,5.19649936511119,2.55585443013663,3.35346473045556,1.59608644504242,4.84416648009092,1.74432990254668,2.18355193844174,3.92849587229674,6.08856917620117,2.92482086290098,2.37413389953675,5.76994524356767,3.28317208711514,2.6904975534306,2.06930930694421,2.47876476667419,5.63378803271233,5.28668575728592,6.61620779079427,3.57601232785467,12.0408242240872,3.27930294663799,4.8900334273461,6.09466064370274,4.54418365980321,3.76478594185645,4.85701660434471,4.96552697725501,2.2413603237909,5.52395462929367,7.49576636036151,4.35490465971477,3.21300612762941,4.67081920957855,1.95430874314177,6.36260524464775,5.40648218036402,8.66909193767262,5.28694311878256,2.92547881545203,8.65220831549296,6.78580542017014,8.06170312690396,3.52969265962971,2.35159469220794,6.22304388933808,5.49624297576358,5.71134168099626,3.33102712806203,3.26927572032045,3.98803075918291,5.57779394229694,5.15656521242493,4.74861665784731,3.10160284823539,3.81839831880703,1.98050758077426,3.00495058023194,2.44563110309929,3.86888753167919,3.34240042688123,2.80091459851419,5.98816567760407,1.83160975046087,5.10149225168352,4.12714088015012,6.08510144565335,4.49553144325929,2.50609309606662,4.31015868157601,4.49100037190245,5.09678737438988,4.47034891855768,3.60747590762543
1.18344522595326,1.54043253621232,1.1195434330116,1,1.20408936994924,1.17559677395623,1.14666043510026,1.07003960370844,1.34264121356672,1.06558609743355,1.20723318311549,1,1.24076859224736,1.31260128468222,1.20036624183678,2.66692198114295,3.61592755353527,1.89302314729747,1,1.11437568775996,1.15035560527683,1.15275973281434,1.18464782534699,1.6917079031791,1,1.23160013964528,1.13751467180491,1.27529555765799,1.4670488395265,1,1.29223754447022,1.2714459955983,1.21021927234683,1.18398886915728,1,1.69238389873358,2.07239259552865,1.11525169546152,1.30113223325352,1.13569311757018,1.08747641949271,1.33614396822109,1.09138909239297,1.2493033401378,1.11661161742463,1.31424291162841,1,1.52291247166368,1.13583559141156,1.18699616122625,1,1.30483400580242,1.139781837773,1,1.33677753341082,1.36191991864129,1.36886945989459,1.32465451898699,1.51767178147039,1.11876237505383,1,1.21326639521571,1.22864509498485,1.24897134321697,1.13194237797043,1,1.81350868206631,1.25230483661288,1,1,1.09882915708955,1.16225000318364,1.1971350544144,1.30444328611983,1.09513181682723,1.28084884982776,1,1,1,1.45707784435075
4.20215838931183,4.03803813888433,4.21622629744867,3.69219684843844,3.94226929672031,4.28342251937358,5.66657985091669,4.02916414119309,3.92837885124031,4.65849850765883,4.60871599662615,3.09202082980126,4.1390992780579,4.70228075355146,4.12886614151419,4.92028062654633,5.64724182605268,5.40521687283546,4.53414305061893,3.91035390474063,3.96536983695593,5.07557657023154,4.31372995875045,6.93900524249091,3.75368432726003,3.37275099783107,5.36935141942151,5.28549702670571,5.34376905491435,5.3993805428929,3.54289430513834,4.68968695851963,5.06736676628852,4.28884991035529,4.51431039806578,5.38394125511041,5.81789499064465,3.47871869659821,4.51664417117956,4.30390134513716,3.08764036668197,5.5150593918268,6.03484061721653,2.17476113599436,5.28694311878256,4.9178922749244,2.99394240824302,3.64206232441371,5.26048952529891,3.40330003943714,4.6890989028029,3.85495772164354,5.19342088144961,4.10465074730431,3.88714095578418,4.72909699607637,4.06035517767177,6.88986741897652,4.66156326626703,4.63364172849419,3.8406610180818,4.29891010545419,3.11109509680111,3.75380999445286,4.36309704771929,4.19425082780114,4.50088769460241,3.92471617823235,4.52742189327521,4.76602979223475,4.09014689569311,3.66820923356699,4.0943384401241,3.92188967257204,2.78821148500564,4.37883057619064,4.35784192200143,4.21086300861239,3.82418638180274,4.29600933142773
