"TCGA.D3.A2JE","TCGA.D3.A3ML","TCGA.EB.A5SG","TCGA.EB.A5SH","TCGA.EE.A180","TCGA.EE.A184","TCGA.EE.A29L","TCGA.EE.A2MR","TCGA.EE.A3JD","TCGA.ER.A193","TCGA.ER.A198","TCGA.FR.A3YO","TCGA.WE.A8K5","TCGA.WE.AAA3","TCGA.3N.A9WC","TCGA.3N.A9WD","TCGA.BF.A1PU","TCGA.BF.A1PX","TCGA.BF.A1PZ","TCGA.BF.A3DJ","TCGA.BF.A3DL","TCGA.BF.A3DM","TCGA.BF.A3DN","TCGA.BF.A5EP","TCGA.BF.A5EQ","TCGA.BF.A5ER","TCGA.BF.A5ES","TCGA.BF.AAOU","TCGA.BF.AAOX","TCGA.BF.AAP0","TCGA.BF.AAP1","TCGA.BF.AAP4","TCGA.BF.AAP6","TCGA.BF.AAP7","TCGA.BF.AAP8","TCGA.D3.A1Q1","TCGA.D3.A1Q4","TCGA.D3.A1Q5","TCGA.D3.A1Q6","TCGA.D3.A1Q7","TCGA.D3.A1Q8","TCGA.D3.A1Q9","TCGA.D3.A1QA","TCGA.D3.A1QB","TCGA.D3.A2J6","TCGA.D3.A2J8","TCGA.D3.A2JC","TCGA.D3.A2JD","TCGA.D3.A2JN","TCGA.D3.A2JO","TCGA.D3.A2JP","TCGA.D3.A3C1","TCGA.D3.A3C3","TCGA.D3.A3CB","TCGA.D3.A3CE","TCGA.D3.A3MO","TCGA.D3.A3MR","TCGA.D3.A3MV","TCGA.D3.A51E","TCGA.D3.A51F","TCGA.D3.A51H","TCGA.D3.A51K","TCGA.D3.A51N","TCGA.D3.A51T","TCGA.D3.A5GN","TCGA.D3.A8GB","TCGA.D3.A8GC","TCGA.D3.A8GD","TCGA.D3.A8GE","TCGA.D3.A8GM","TCGA.D3.A8GN","TCGA.D3.A8GP","TCGA.D3.A8GR","TCGA.D3.A8GS","TCGA.D3.A8GV","TCGA.D9.A148","TCGA.D9.A149","TCGA.D9.A1JW","TCGA.D9.A1JX","TCGA.D9.A1X3","TCGA.D9.A3Z1","TCGA.D9.A3Z4","TCGA.D9.A4Z2","TCGA.D9.A4Z3","TCGA.D9.A4Z5","TCGA.D9.A4Z6","TCGA.D9.A6E9","TCGA.D9.A6EA","TCGA.D9.A6EC","TCGA.DA.A1HV","TCGA.DA.A1HW","TCGA.DA.A1HY","TCGA.DA.A1I0","TCGA.DA.A1I2","TCGA.DA.A1I4","TCGA.DA.A1I5","TCGA.DA.A1I8","TCGA.DA.A1IA","TCGA.DA.A1IB","TCGA.DA.A1IC","TCGA.DA.A3F2","TCGA.DA.A3F3","TCGA.DA.A3F5","TCGA.DA.A3F8","TCGA.DA.A95V","TCGA.DA.A95W","TCGA.DA.A95X","TCGA.DA.A95Y","TCGA.DA.A95Z","TCGA.DA.A960","TCGA.EB.A1NK","TCGA.EB.A24C","TCGA.EB.A24D","TCGA.EB.A299","TCGA.EB.A3HV","TCGA.EB.A3XB","TCGA.EB.A3XC","TCGA.EB.A3XD","TCGA.EB.A3XE","TCGA.EB.A3XF","TCGA.EB.A3Y6","TCGA.EB.A3Y7","TCGA.EB.A41A","TCGA.EB.A41B","TCGA.EB.A42Y","TCGA.EB.A42Z","TCGA.EB.A430","TCGA.EB.A431","TCGA.EB.A44N","TCGA.EB.A44O","TCGA.EB.A44P","TCGA.EB.A44Q","TCGA.EB.A44R","TCGA.EB.A4IQ","TCGA.EB.A4IS","TCGA.EB.A4OY","TCGA.EB.A4OZ","TCGA.EB.A4XL","TCGA.EB.A550","TCGA.EB.A551","TCGA.EB.A57M","TCGA.EB.A5FP","TCGA.EB.A5KH","TCGA.EB.A5UL","TCGA.EB.A5UM","TCGA.EB.A5UN","TCGA.EB.A5VU","TCGA.EB.A5VV","TCGA.EB.A6L9","TCGA.EB.A6QY","TCGA.EB.A6QZ","TCGA.EB.A6R0","TCGA.EB.A82B","TCGA.EB.A82C","TCGA.EB.A85I","TCGA.EB.A85J","TCGA.EB.A97M","TCGA.EE.A17X","TCGA.EE.A181","TCGA.EE.A182","TCGA.EE.A185","TCGA.EE.A20C","TCGA.EE.A20F","TCGA.EE.A29B","TCGA.EE.A29C","TCGA.EE.A29E","TCGA.EE.A29G","TCGA.EE.A29H","TCGA.EE.A29M","TCGA.EE.A29N","TCGA.EE.A29P","TCGA.EE.A29R","TCGA.EE.A29S","TCGA.EE.A29T","TCGA.EE.A29V","TCGA.EE.A29W","TCGA.EE.A2A0","TCGA.EE.A2A2","TCGA.EE.A2A6","TCGA.EE.A2GC","TCGA.EE.A2GH","TCGA.EE.A2GI","TCGA.EE.A2GK","TCGA.EE.A2GL","TCGA.EE.A2GP","TCGA.EE.A2GR","TCGA.EE.A2GS","TCGA.EE.A2GT","TCGA.EE.A2GU","TCGA.EE.A2M5","TCGA.EE.A2M6","TCGA.EE.A2M8","TCGA.EE.A2MC","TCGA.EE.A2MD","TCGA.EE.A2MI","TCGA.EE.A2MJ","TCGA.EE.A2MK","TCGA.EE.A2ML","TCGA.EE.A2MM","TCGA.EE.A2MN","TCGA.EE.A2MP","TCGA.EE.A2MS","TCGA.EE.A2MT","TCGA.EE.A2MU","TCGA.EE.A3AA","TCGA.EE.A3AB","TCGA.EE.A3AC","TCGA.EE.A3AD","TCGA.EE.A3AE","TCGA.EE.A3AF","TCGA.EE.A3AG","TCGA.EE.A3J3","TCGA.EE.A3J7","TCGA.EE.A3JA","TCGA.EE.A3JE","TCGA.EE.A3JH","TCGA.ER.A194","TCGA.ER.A195","TCGA.ER.A196","TCGA.ER.A197","TCGA.ER.A199","TCGA.ER.A19A","TCGA.ER.A19B","TCGA.ER.A19C","TCGA.ER.A19D","TCGA.ER.A19E","TCGA.ER.A19F","TCGA.ER.A19G","TCGA.ER.A19H","TCGA.ER.A19J","TCGA.ER.A19K","TCGA.ER.A19L","TCGA.ER.A19M","TCGA.ER.A19N","TCGA.ER.A19O","TCGA.ER.A19P","TCGA.ER.A19Q","TCGA.ER.A19S","TCGA.ER.A19T","TCGA.ER.A19W","TCGA.ER.A1A1","TCGA.ER.A2NB","TCGA.ER.A2NC","TCGA.ER.A2ND","TCGA.ER.A2NE","TCGA.ER.A2NF","TCGA.ER.A2NG","TCGA.ER.A2NH","TCGA.ER.A3ES","TCGA.ER.A3ET","TCGA.ER.A3PL","TCGA.ER.A42H","TCGA.ER.A42K","TCGA.ER.A42L","TCGA.FR.A3R1","TCGA.FR.A3YN","TCGA.FR.A69P","TCGA.FR.A728","TCGA.FR.A7U9","TCGA.FR.A8YC","TCGA.FR.A8YD","TCGA.FR.A8YE","TCGA.FS.A1YW","TCGA.FS.A1Z0","TCGA.FS.A1Z3","TCGA.FS.A1Z4","TCGA.FS.A1ZA","TCGA.FS.A1ZC","TCGA.FS.A1ZD","TCGA.FS.A1ZG","TCGA.FS.A1ZH","TCGA.FS.A1ZJ","TCGA.FS.A1ZK","TCGA.FS.A1ZM","TCGA.FS.A1ZN","TCGA.FS.A1ZP","TCGA.FS.A1ZQ","TCGA.FS.A1ZT","TCGA.FS.A1ZU","TCGA.FS.A1ZZ","TCGA.FW.A3I3","TCGA.FW.A3TV","TCGA.GF.A2C7","TCGA.GF.A3OT","TCGA.GF.A4EO","TCGA.GN.A262","TCGA.GN.A263","TCGA.GN.A264","TCGA.GN.A265","TCGA.GN.A266","TCGA.GN.A267","TCGA.GN.A268","TCGA.GN.A26A","TCGA.GN.A26C","TCGA.GN.A26D","TCGA.GN.A4U7","TCGA.GN.A4U8","TCGA.GN.A4U9","TCGA.GN.A8LK","TCGA.GN.A8LL","TCGA.GN.A8LN","TCGA.GN.A9SD","TCGA.HR.A2OG","TCGA.HR.A2OH","TCGA.HR.A5NC","TCGA.IH.A3EA","TCGA.LH.A9QB","TCGA.OD.A75X","TCGA.QB.A6FS","TCGA.RP.A693","TCGA.RP.A694","TCGA.RP.A695","TCGA.RP.A6K9","TCGA.W3.AA1O","TCGA.W3.AA1Q","TCGA.WE.A8JZ","TCGA.WE.A8K1","TCGA.WE.A8K6","TCGA.WE.A8ZO","TCGA.WE.A8ZQ","TCGA.WE.A8ZR","TCGA.WE.A8ZT","TCGA.WE.A8ZY","TCGA.WE.AA9Y","TCGA.WE.AAA4","TCGA.XV.A9VZ","TCGA.XV.A9W2","TCGA.XV.A9W5","TCGA.XV.AAZV","TCGA.XV.AAZW","TCGA.XV.AAZY","TCGA.XV.AB01","TCGA.YD.A89C","TCGA.YD.A9TB","TCGA.YG.AA3O","TCGA.YG.AA3P","TCGA.Z2.AA3S","TCGA.Z2.AA3V"
6871.387022,32348.576718,14629.243503,18488.748777,27461.227702,22426.554733,14698.98522,21895.857376,22885.115689,16150.1401,10170.27164,15144.371079,12288.560213,17639.89299,14676.834734,25230.440999,23563.756602,13740.462752,16199.355403,16712.764049,35403.380723,23774.290512,22100.399753,15074.627539,6928.114314,7549.574767,18802.714809,17317.696662,18240.934893,13391.476499,11129.743176,8805.583079,7035.564816,8527.281856,18258.748416,4062.324565,10439.189926,5738.97638,19076.015393,8395.466945,9526.762291,7919.427457,8685.127092,7903.330485,11293.929884,10813.292893,9436.023089,22870.199707,16287.076974,8288.345487,21967.525179,21521.145507,14644.710502,27134.480565,9511.197187,14481.162019,14796.060882,12533.083846,15965.697398,13739.999368,11609.751446,3530.27973,14209.993612,11521.266189,14037.077354,16080.552267,14065.149741,10123.285778,19171.202209,16038.366916,10208.953018,11465.021128,12333.540064,13943.969209,21064.953501,16679.98237,9933.449927,13150.031008,16347.298478,9738.12349,10098.659637,14152.392388,11234.069053,4376.066292,13745.157348,9927.368755,22887.424568,14693.080058,28639.329537,25201.678049,14777.812844,24531.194036,37168.978662,10790.628815,12131.229618,7608.468091,9996.703717,21867.438249,17347.673877,15394.656292,15016.989703,10029.458198,15339.756612,24142.548193,24454.072074,23747.622083,10194.669524,20180.684016,17751.700459,21477.51945,20247.421231,11056.580463,19307.55068,12161.463074,12746.840032,7968.274036,15838.115723,23163.34166,10910.037837,9540.410228,9192.249863,14320.87096,7803.367639,12558.780804,12652.204049,11136.612253,13701.721441,12098.122926,16255.545353,9108.17584,7592.899696,9941.244996,6716.410316,11499.70332,11118.02005,10150.091783,12098.043454,14355.508572,12853.772079,7767.807264,13823.758871,16100.41348,8007.679255,13821.955912,6400.469623,12496.981052,8987.843164,11049.644308,14148.146867,7934.226004,27723.657885,5900.564606,7156.364353,9963.994044,7269.785948,6552.991559,27172.389282,26535.371983,8828.13534,10777.316653,24045.917865,21222.540824,12216.548705,20110.389024,15667.686216,15210.56965,22152.877649,16465.488861,13268.62466,12184.485835,8615.171811,16137.753828,18741.601916,13441.941119,25733.200317,21495.681202,10637.898175,10055.428859,12866.182798,14772.30013,7748.867726,19400.721148,24471.297361,24021.090769,12543.090082,17312.627919,6425.886715,25604.736739,12431.800979,15662.630377,14442.479065,21418.551377,13145.424584,6294.393959,21658.788874,14638.969644,10999.0245,19819.37118,33071.837232,15421.359163,25221.216611,9599.558302,22527.824275,25472.403932,14612.89989,16194.832049,21021.746141,8613.344128,25495.971872,10411.209831,13902.687458,11048.231195,9933.157321,12684.348805,17199.575974,23989.758482,11608.352553,15712.956773,15600.143256,5711.863238,5244.430802,16486.67137,14423.912052,15572.275946,5902.184762,7089.789321,14643.1526,18693.016369,15492.514776,12295.667993,10442.186789,30736.354792,10262.533548,28985.039334,24908.836205,11968.616956,10706.565775,11665.940522,13151.940036,9926.328191,16195.050446,14035.012634,10549.680829,21530.254118,11627.502605,19773.756265,10020.249533,13850.008342,30984.406713,19038.121496,12647.511837,16123.7766,20392.875585,18341.672425,16063.319676,12712.988357,7475.052568,14911.809262,12901.093817,24071.782044,8346.693456,17566.429696,8450.51966,5380.406027,8339.372141,12481.161779,15195.450839,29002.460716,23658.238816,7010.950175,7237.770975,10197.885146,4591.768078,11772.849024,11154.833584,6704.686856,15332.310948,5623.944976,2582.379876,9852.738881,6671.640298,8571.855375,10211.774721,11624.644022,12083.810183,17859.078112,9367.179535,20854.118247,12553.762305,11346.459867,8696.778337,4433.214777,14069.166201,17910.347437,2384.530523,9688.529631,17574.211606,2234.475432,12710.725379,11741.285855,21536.676975,17854.996741,28228.992263,18389.60148,12850.141862,15394.532651,28268.344348,8433.648568,23633.81336,16165.793643,12736.044544,11991.994074,13695.050548,16972.797224,13183.041774,11425.877746,15492.530807,23459.527826,11018.68459,21271.953172,17023.029642,42084.74861,17210.191616,23887.773514,15569.157562,37231.845856,21750.246518,17986.643241,13077.49827,12837.546456,8147.944577,10317.62848,4797.673951,7878.460725,12493.132639,23455.671756,12216.751081,24025.124723
13677.476628,65732.94627,29228.183033,36886.916163,54571.231385,44791.92888,29381.471913,43864.957518,45727.380956,32311.090769,20239.563628,30267.124036,24421.660825,35010.950143,29175.042697,50426.377848,47180.136901,27700.049991,32326.559988,33860.575382,70851.588875,47773.269528,44445.005181,30038.472337,13709.774816,14917.562782,37466.260123,34606.004768,36516.760936,26656.270235,22045.483346,17800.719742,13987.769858,16751.253094,36418.623983,8226.110025,21304.02916,11599.251387,38435.491955,16642.428974,19222.178572,15944.522149,17538.188194,15842.207767,22694.9005,21879.770592,18920.731357,45866.379447,32459.5147,16649.042771,43902.959713,43036.519616,29610.299876,54453.313985,18970.906437,28866.86359,29509.387843,25023.354335,31820.273176,27602.206727,23228.271586,7040.917518,28472.772287,22911.217034,28212.87406,32531.715192,27919.718982,20268.783132,38198.907645,31734.020038,20483.902149,22939.946761,24629.92737,27736.726093,41379.026891,33356.596046,19953.99056,26331.184129,32590.591245,19469.439064,20026.561552,28322.792252,22602.008236,8580.484326,27472.849205,20028.994917,46114.799697,29456.406716,57169.999308,50595.408758,29756.979642,48932.275886,75015.103535,21551.171831,24116.374211,15225.236664,20110.915112,43800.21051,34654.065525,30666.450771,30103.699572,20103.870373,31066.722274,48213.881411,48789.891151,47524.266234,20462.97685,40390.434915,35193.080818,42583.558173,40323.037913,22210.396267,38758.211827,24165.829553,25388.983638,15878.620216,31369.515524,46565.17466,21773.472545,19163.432645,18323.91434,28468.372813,15734.969807,25118.917958,25336.30586,22440.871398,27795.257187,24296.698423,32472.640647,17979.500809,15158.053869,19814.145273,13082.300902,22962.656114,22039.513757,20187.82631,24343.650918,28704.432777,25681.197226,15467.486733,27619.799645,32301.198178,15944.791146,27755.27188,12927.760175,24983.655201,17874.715928,22265.599112,28352.183531,15802.561205,55344.814207,11755.846687,14173.865002,19848.035595,14690.952911,12922.92969,54134.445077,53129.044068,17743.637058,21443.848513,48135.996755,42632.589598,24564.762485,40206.958691,31277.54653,30374.343329,44004.39252,32868.646859,26756.869171,24320.355269,17280.480868,32544.818804,37468.433126,26815.354527,51454.084293,43353.891091,21346.822038,20073.858673,26072.373622,29505.476428,15323.579921,38919.536737,49103.16969,47927.557795,24852.561327,34721.223125,12924.589325,50978.923872,24951.981764,32024.457439,28811.496893,42807.318741,26581.836599,12489.908184,43683.817429,29175.174092,22068.351571,39824.82732,66053.81326,30982.371689,50697.894475,19333.907683,45225.391479,50932.301927,29402.639079,32672.240592,42040.748362,17307.143105,51104.679775,20840.437072,27844.989395,22210.926837,20056.295924,25431.727863,34364.482288,48261.697464,23400.800505,31610.545099,31145.665682,11364.477962,10325.370472,32909.123385,29110.23707,31241.913739,11700.766044,14192.441285,29545.444969,37286.033288,31107.388968,24642.784721,20763.310882,61576.147752,20525.067095,58464.532503,49955.621144,24020.231051,21500.648262,23622.151336,26344.780529,19809.07555,32284.778961,27825.379851,21076.63259,43091.025312,23449.451307,39581.814335,19968.912219,27689.61878,62156.415274,37832.045963,25115.589695,32069.768158,41505.095244,36811.505349,32153.805655,25369.225056,14965.220212,29923.113846,25865.800866,47980.804495,16697.101742,35124.997347,16834.258707,10585.226868,16619.391426,24844.253998,30465.402683,58069.493602,47220.857661,14171.442872,14506.547387,20364.114767,9227.320839,23757.60724,22333.308102,13259.902723,30747.712991,11210.173317,5210.552229,19726.711732,13583.243762,17139.601224,20273.811828,23494.174094,23978.233089,35552.826129,18675.602134,41688.969667,25034.672657,22732.33734,17403.503273,8883.062741,28400.984485,36065.186157,4589.001498,19544.862533,35418.219443,4494.431198,25107.670417,23536.819755,43162.539104,35924.261685,56518.624463,37086.965303,25590.110174,30649.919979,56418.608181,16613.426095,47396.348907,32431.929684,25161.61304,23782.973543,27387.622547,33899.695662,26273.285733,22563.361437,30971.253214,46996.111525,22069.179916,42346.795478,34084.406047,84031.74717,34702.90015,47702.037752,31217.89625,74275.373292,43562.837604,35900.387447,26318.834098,25797.730955,16238.807509,20559.441088,9682.578337,15938.581844,24907.572969,46879.348693,24460.75902,47953.696317
7092.543152,32910.695789,14697.427445,18550.923843,27100.381107,22414.945164,14758.964243,22355.320104,22971.646971,16240.390133,10162.542334,15007.651062,12337.056357,17797.026132,14729.348617,25459.749831,23733.441179,13996.43118,16282.583317,17208.99796,35473.928808,24260.96581,22422.443314,15094.077944,6799.27741,7643.887266,18825.837013,17448.475738,18298.624238,13440.566069,11217.702038,8997.008798,7152.268497,8559.878803,18359.223372,4124.898009,10680.609963,5915.691099,19170.947513,8454.57256,10125.63544,7971.49537,8829.55034,8036.908684,11343.202602,10894.043501,9546.836367,22939.999455,16362.38827,8373.297878,22151.4205,21609.109575,14726.048265,27172.140195,9575.317258,14877.834648,14872.241622,12815.230887,15997.840016,13969.59228,11664.007743,3629.447582,14435.761054,11408.71018,14307.562708,16490.665467,14127.713513,10258.285999,19334.9016,16062.846472,10268.134315,11515.921097,12396.676239,13973.663473,20813.606264,16721.529612,10041.790766,13142.917383,16681.793888,9895.106029,10295.766748,14337.339749,11484.128353,4377.609198,13767.586715,9971.311927,23123.782489,14974.06646,28866.215054,25459.993428,15074.116642,24586.877171,37651.445337,10798.853709,12085.620913,7798.149484,10169.379319,22081.695379,17327.114348,15902.911233,15312.016087,10194.08418,15380.425933,24363.919269,24458.526811,24077.211822,10349.151274,20247.084512,17714.75759,21301.130598,20229.276856,11136.656626,19403.097346,12150.529611,12942.53616,8101.530132,15966.203378,23416.570063,10917.396226,9701.741884,9306.186559,14347.386235,7809.756548,12491.980582,13058.253934,11319.89336,13884.609447,12209.261941,16354.945874,9032.081199,7691.321313,9988.136215,6669.485901,11592.114836,11324.555808,10204.081633,12281.2955,14427.255463,13027.879129,7848.734826,13951.39733,16172.817485,7968.581121,13891.216435,6437.25541,12660.498681,8940.066926,11173.751952,14185.509659,7884.433523,27991.315417,5937.042196,7168.679483,9993.378294,7320.745894,6686.2673,27496.263699,26536.441709,8947.938972,10914.453167,24079.518645,21361.58857,12388.088595,20126.972253,15862.528174,15501.306059,22199.062242,16350.473579,13525.296024,12292.196313,8830.480821,17100.082932,18990.940266,13972.598993,25748.167009,21881.41039,10832.446799,10147.926472,13040.24126,14799.043001,7845.776851,19598.92991,24706.971166,23941.977911,12611.719948,17507.475496,6820.885887,25634.042156,12388.486124,15625.152498,14688.311845,21540.646104,13149.592054,6262.814568,21975.506286,14661.280508,10987.792728,20081.007222,33476.334081,15491.575937,25557.905049,9634.322707,22645.769825,25562.759322,14747.58807,16444.530145,21221.907859,8602.24019,25747.220635,10466.012785,13990.466305,11068.405006,10015.575671,12775.957991,17199.147954,24254.937496,11770.012817,15882.37144,15635.833002,5709.309423,5296.444871,16485.45047,14697.442249,15661.273822,6067.475277,7235.401025,14817.082906,18750.126146,15799.168621,12502.737559,10531.49218,31000.641787,10273.428901,29076.217338,24992.959981,12124.792718,10833.451707,11848.203263,13280.783457,10006.5631,16195.531368,13885.217922,10702.621997,21739.670701,11763.988807,19681.55301,9993.523777,13897.035227,31091.025155,18979.278838,12601.539675,16129.614318,20826.597747,18812.748852,16013.961184,12962.078789,7414.592267,14985.285932,12733.386207,24073.952172,8462.383892,17607.574399,8459.339741,5686.688606,8388.274163,12687.067453,15409.727297,29228.20502,23964.736322,7099.454933,7500.182846,10207.000611,4629.125652,11871.095456,11413.799408,6888.380612,15343.799427,5611.007293,2807.236727,9945.283599,6958.93184,8590.964672,10297.5949,11821.892664,12241.632915,18176.290399,9425.660616,21085.073173,12637.377765,11634.632403,8956.404869,4438.54995,14276.638307,18158.388933,2376.786026,9806.335652,17689.838562,2261.754378,12709.717087,11821.25149,21715.886015,18239.924072,28681.075479,18820.789346,13124.838793,15384.918974,28711.064504,8590.838149,23787.720323,16511.158175,12841.401282,11978.130997,13892.980463,17075.495757,13136.259404,11478.364061,15605.463786,23879.349481,11222.923973,21487.213649,17150.433098,42850.104753,17538.903212,23928.390503,15670.833693,37452.651958,21903.534079,18324.398161,13096.133822,12974.407292,8273.616265,10285.834727,4897.31449,8034.707489,12403.510843,23803.37449,12680.117674,24210.389886
2650.37548,40256.766557,12911.176527,14370.70137,33981.592012,19908.015357,10518.498888,26841.100495,37092.688455,17070.860487,18764.014043,29391.88222,26711.857216,25341.992907,15377.019845,34387.698695,54133.369009,49402.682161,15234.151107,37588.292821,73681.595915,42837.761869,56560.771502,30636.642759,6136.839225,5956.467744,22010.157192,24035.430844,20356.805628,15625.685374,9879.956556,11797.721519,13453.762102,16519.894275,29317.63086,2024.975642,28093.088754,10786.045948,14128.99713,16633.209157,12228.592473,16883.78646,17816.958648,6669.190119,17939.516889,20909.228836,11701.791297,38124.849618,26383.749921,8729.366273,27885.176489,61811.474694,15780.08505,21228.912625,3804.350955,14777.152074,29565.294676,21223.493444,26416.639958,32308.367328,27216.383429,3254.813473,48407.719466,19508.604741,25432.576658,22940.004142,52399.95646,13509.541314,26921.358198,13591.47558,11833.03127,6738.014517,9421.751412,5112.895305,46500.819645,7437.068561,7631.468357,4915.416521,12330.791269,10039.540645,16462.892362,33563.391185,25634.867038,2754.858128,29475.681372,11053.980778,15537.10998,27943.345113,50380.112957,27864.019435,7488.980543,24560.58852,122176.220953,22587.07566,30739.238232,26595.667825,24793.016844,51542.77144,23401.149865,13844.798305,25534.460109,8184.908231,24819.883618,38413.424426,30469.18092,16734.376412,21153.190499,17560.931122,20668.883239,15662.491701,20644.896441,12243.365235,11064.136328,23316.088513,31978.845309,19349.445941,74687.44876,61529.727873,20654.72491,22777.607772,19281.525142,18715.704968,3724.049336,13432.948175,15690.25032,21901.611238,30828.718253,13672.770407,36501.352303,47555.623419,15585.484892,9436.168332,9210.753945,17779.761593,17301.886189,11278.04189,20915.394094,20859.04642,37232.561658,27033.521765,11080.884113,23618.621689,1560.110901,10003.120798,7356.385588,10146.171389,18815.464528,22677.623986,22909.258438,10772.023065,36597.776529,2146.727122,12025.936513,25368.174398,13243.090931,7629.634744,33023.87992,72268.325955,14844.480962,46562.955609,12435.168496,52426.507071,13907.709975,31992.732861,20115.72302,34345.986851,30407.404598,13259.159607,7226.538923,15701.211973,15273.116784,30330.874361,40908.685065,30462.583653,29972.515853,45465.303568,37093.680309,41854.499379,34613.307345,22321.713776,27698.102793,52825.6024,51242.803825,37676.374474,28799.818466,5651.38888,7123.435154,20975.50559,9597.084341,8458.288877,24453.93377,31816.820827,20057.785642,5739.166133,52406.264477,24664.660942,33169.294,39649.619364,21858.251966,7631.39314,29618.912642,6638.421115,37671.494736,44683.710799,31323.446058,17067.220327,2298.104919,9945.232261,56456.752473,22004.962295,27082.054413,26925.020086,41283.211801,16154.144591,24389.321744,20464.489417,18572.154815,33810.906855,35830.332808,7517.155254,3243.366119,40839.481279,66432.170301,21131.572055,6304.931938,7729.458402,26511.379443,22013.181579,12380.96015,18329.53841,21077.227029,67480.413253,32380.323436,15885.002115,36042.760543,7787.616919,14673.280696,9030.162515,10467.585759,16693.767595,31345.538173,33239.388722,9613.323645,38811.690635,17419.752657,28944.138274,42711.098872,40842.022279,25253.422714,41289.612492,14300.549599,17664.934103,42237.662555,30655.471674,16489.945407,26693.019176,10779.639907,12976.437926,21498.793827,8218.274358,8140.255018,23896.1623,6939.765776,6196.678844,18319.722599,14780.813092,17634.429214,23396.821551,52038.41234,5360.260143,13602.20413,5172.77784,3010.699129,28650.593098,22613.095299,4280.41623,24829.8102,7424.914293,1519.678606,3764.34045,2858.384782,20840.846061,8784.652652,35975.91929,10268.397847,49135.471269,27677.274914,27564.408636,18994.871925,39594.749324,12334.391665,9332.158758,14428.354444,57795.798655,3312.321223,10566.606337,23787.124803,3466.824305,4260.83858,30812.085178,18687.0855,21162.418731,65409.496508,20985.544787,20030.951767,9493.758953,59169.458949,10642.195077,13193.324635,20526.854259,8842.040881,12961.54296,26599.443672,21292.446695,5495.778083,7458.108834,17723.573601,37123.090495,2715.600575,12760.799272,38219.989309,43363.153408,42201.025619,43014.139447,25366.43491,115131.247477,37143.063052,41259.899068,27165.97521,20824.85221,16567.947643,12514.954736,1542.629784,13989.262271,14622.196769,10265.711191,1860.659154,20967.711434
