"TCGA.CS.6665","TCGA.CS.6670","TCGA.DB.A4XC","TCGA.DH.5141","TCGA.DH.A66B","TCGA.DU.7300","TCGA.DU.A76O","TCGA.E1.A7YN","TCGA.FG.8187","TCGA.FG.A713","TCGA.FG.A87N","TCGA.HT.A619","TCGA.HW.7490","TCGA.IK.8125","TCGA.CS.4938","TCGA.CS.4942","TCGA.CS.4943","TCGA.CS.4944","TCGA.CS.5390","TCGA.CS.5393","TCGA.CS.5394","TCGA.CS.5396","TCGA.CS.5397","TCGA.CS.6186","TCGA.CS.6188","TCGA.CS.6666","TCGA.CS.6668","TCGA.CS.6669","TCGA.DB.5270","TCGA.DB.5273","TCGA.DB.5274","TCGA.DB.5275","TCGA.DB.5276","TCGA.DB.5277","TCGA.DB.5278","TCGA.DB.5279","TCGA.DB.5280","TCGA.DB.5281","TCGA.DB.A4X9","TCGA.DB.A4XA","TCGA.DB.A4XB","TCGA.DB.A4XD","TCGA.DB.A4XE","TCGA.DB.A4XF","TCGA.DB.A4XG","TCGA.DB.A4XH","TCGA.DB.A64L","TCGA.DB.A64O","TCGA.DB.A64P","TCGA.DB.A64Q","TCGA.DB.A64R","TCGA.DB.A64S","TCGA.DB.A64U","TCGA.DB.A64V","TCGA.DB.A64W","TCGA.DB.A64X","TCGA.DB.A75K","TCGA.DB.A75L","TCGA.DB.A75O","TCGA.DB.A75P","TCGA.DH.5140","TCGA.DH.5142","TCGA.DH.5143","TCGA.DH.5144","TCGA.DH.A66D","TCGA.DH.A66F","TCGA.DH.A66G","TCGA.DH.A7US","TCGA.DU.5847","TCGA.DU.5849","TCGA.DU.5851","TCGA.DU.5852","TCGA.DU.5853","TCGA.DU.5854","TCGA.DU.5855","TCGA.DU.5870","TCGA.DU.5871","TCGA.DU.5872","TCGA.DU.5874","TCGA.DU.6392","TCGA.DU.6393","TCGA.DU.6394","TCGA.DU.6395","TCGA.DU.6396","TCGA.DU.6397","TCGA.DU.6399","TCGA.DU.6400","TCGA.DU.6401","TCGA.DU.6402","TCGA.DU.6403","TCGA.DU.6404","TCGA.DU.6405","TCGA.DU.6406","TCGA.DU.6407","TCGA.DU.6408","TCGA.DU.6410","TCGA.DU.6542","TCGA.DU.7006","TCGA.DU.7007","TCGA.DU.7008","TCGA.DU.7009","TCGA.DU.7010","TCGA.DU.7012","TCGA.DU.7013","TCGA.DU.7014","TCGA.DU.7015","TCGA.DU.7018","TCGA.DU.7019","TCGA.DU.7290","TCGA.DU.7292","TCGA.DU.7294","TCGA.DU.7298","TCGA.DU.7301","TCGA.DU.7302","TCGA.DU.7304","TCGA.DU.7306","TCGA.DU.7309","TCGA.DU.8158","TCGA.DU.8161","TCGA.DU.8162","TCGA.DU.8163","TCGA.DU.8164","TCGA.DU.8165","TCGA.DU.8166","TCGA.DU.8167","TCGA.DU.8168","TCGA.DU.A5TP","TCGA.DU.A5TR","TCGA.DU.A5TS","TCGA.DU.A5TT","TCGA.DU.A5TU","TCGA.DU.A5TW","TCGA.DU.A5TY","TCGA.DU.A6S2","TCGA.DU.A6S3","TCGA.DU.A6S8","TCGA.DU.A76K","TCGA.DU.A76L","TCGA.DU.A76R","TCGA.DU.A7T6","TCGA.DU.A7TA","TCGA.DU.A7TB","TCGA.DU.A7TD","TCGA.DU.A7TG","TCGA.DU.A7TI","TCGA.DU.A7TJ","TCGA.E1.5302","TCGA.E1.5303","TCGA.E1.5304","TCGA.E1.5305","TCGA.E1.5307","TCGA.E1.5311","TCGA.E1.5318","TCGA.E1.5319","TCGA.E1.5322","TCGA.E1.A7YH","TCGA.E1.A7YI","TCGA.E1.A7YJ","TCGA.E1.A7YL","TCGA.E1.A7YM","TCGA.E1.A7YQ","TCGA.E1.A7YS","TCGA.E1.A7YV","TCGA.E1.A7YW","TCGA.E1.A7YY","TCGA.E1.A7Z2","TCGA.E1.A7Z3","TCGA.E1.A7Z6","TCGA.EZ.7264","TCGA.F6.A8O3","TCGA.F6.A8O4","TCGA.FG.5962","TCGA.FG.5963","TCGA.FG.5964","TCGA.FG.5965","TCGA.FG.6688","TCGA.FG.6689","TCGA.FG.6690","TCGA.FG.6691","TCGA.FG.7634","TCGA.FG.7636","TCGA.FG.7637","TCGA.FG.7638","TCGA.FG.7641","TCGA.FG.7643","TCGA.FG.8181","TCGA.FG.8182","TCGA.FG.8185","TCGA.FG.8186","TCGA.FG.8188","TCGA.FG.8189","TCGA.FG.8191","TCGA.FG.A4MT","TCGA.FG.A4MU","TCGA.FG.A4MW","TCGA.FG.A4MX","TCGA.FG.A4MY","TCGA.FG.A60J","TCGA.FG.A60L","TCGA.FG.A6IZ","TCGA.FG.A6J3","TCGA.FG.A70Y","TCGA.FG.A70Z","TCGA.FG.A710","TCGA.FG.A87Q","TCGA.HT.7467","TCGA.HT.7468","TCGA.HT.7469","TCGA.HT.7470","TCGA.HT.7471","TCGA.HT.7472","TCGA.HT.7473","TCGA.HT.7474","TCGA.HT.7475","TCGA.HT.7476","TCGA.HT.7477","TCGA.HT.7478","TCGA.HT.7479","TCGA.HT.7480","TCGA.HT.7481","TCGA.HT.7482","TCGA.HT.7483","TCGA.HT.7485","TCGA.HT.7601","TCGA.HT.7602","TCGA.HT.7603","TCGA.HT.7604","TCGA.HT.7605","TCGA.HT.7606","TCGA.HT.7607","TCGA.HT.7608","TCGA.HT.7609","TCGA.HT.7610","TCGA.HT.7611","TCGA.HT.7616","TCGA.HT.7620","TCGA.HT.7676","TCGA.HT.7677","TCGA.HT.7680","TCGA.HT.7681","TCGA.HT.7684","TCGA.HT.7686","TCGA.HT.7687","TCGA.HT.7688","TCGA.HT.7689","TCGA.HT.7690","TCGA.HT.7691","TCGA.HT.7692","TCGA.HT.7693","TCGA.HT.7694","TCGA.HT.7695","TCGA.HT.7854","TCGA.HT.7855","TCGA.HT.7856","TCGA.HT.7857","TCGA.HT.7858","TCGA.HT.7860","TCGA.HT.7873","TCGA.HT.7874","TCGA.HT.7875","TCGA.HT.7877","TCGA.HT.7879","TCGA.HT.7880","TCGA.HT.7881","TCGA.HT.7882","TCGA.HT.7884","TCGA.HT.7902","TCGA.HT.8010","TCGA.HT.8011","TCGA.HT.8012","TCGA.HT.8013","TCGA.HT.8015","TCGA.HT.8018","TCGA.HT.8019","TCGA.HT.8104","TCGA.HT.8105","TCGA.HT.8106","TCGA.HT.8107","TCGA.HT.8109","TCGA.HT.8110","TCGA.HT.8111","TCGA.HT.8113","TCGA.HT.8114","TCGA.HT.8558","TCGA.HT.8564","TCGA.HT.A4DV","TCGA.HT.A5R5","TCGA.HT.A5R7","TCGA.HT.A5R9","TCGA.HT.A5RB","TCGA.HT.A614","TCGA.HT.A615","TCGA.HT.A616","TCGA.HT.A617","TCGA.HT.A618","TCGA.HT.A61A","TCGA.HT.A61B","TCGA.HT.A74H","TCGA.HT.A74L","TCGA.HT.A74O","TCGA.HW.7486","TCGA.HW.7487","TCGA.HW.7489","TCGA.HW.7491","TCGA.HW.7493","TCGA.HW.7495","TCGA.HW.8319","TCGA.HW.8320","TCGA.HW.8321","TCGA.HW.8322","TCGA.HW.A5KJ","TCGA.HW.A5KK","TCGA.HW.A5KM","TCGA.IK.7675","TCGA.KT.A74X","TCGA.P5.A5ET","TCGA.P5.A5EU","TCGA.P5.A5EV","TCGA.P5.A5EW","TCGA.P5.A5EX","TCGA.P5.A5EY","TCGA.P5.A5EZ","TCGA.P5.A5F0","TCGA.P5.A5F1","TCGA.P5.A5F2","TCGA.P5.A5F4","TCGA.P5.A5F6","TCGA.P5.A72U","TCGA.P5.A72W","TCGA.P5.A72X","TCGA.P5.A72Z","TCGA.P5.A730","TCGA.P5.A731","TCGA.P5.A733","TCGA.P5.A735","TCGA.P5.A736","TCGA.P5.A737","TCGA.P5.A77W","TCGA.P5.A77X","TCGA.P5.A780","TCGA.P5.A781","TCGA.QH.A65S","TCGA.QH.A65V","TCGA.QH.A65X","TCGA.QH.A65Z","TCGA.QH.A6CS","TCGA.QH.A6CU","TCGA.QH.A6CV","TCGA.QH.A6CX","TCGA.QH.A6CY","TCGA.QH.A6CZ","TCGA.QH.A6X4","TCGA.QH.A6X5","TCGA.QH.A6X8","TCGA.QH.A6X9","TCGA.QH.A6XA","TCGA.QH.A6XC","TCGA.QH.A86X","TCGA.QH.A870","TCGA.R8.A6MK","TCGA.R8.A6ML","TCGA.R8.A6MO","TCGA.RY.A83X","TCGA.RY.A83Y","TCGA.RY.A83Z","TCGA.RY.A843","TCGA.RY.A845","TCGA.S9.A6TS","TCGA.S9.A6TU","TCGA.S9.A6TV","TCGA.S9.A6TX","TCGA.S9.A6TY","TCGA.S9.A6U0","TCGA.S9.A6U1","TCGA.S9.A6U5","TCGA.S9.A6U6","TCGA.S9.A6U9","TCGA.S9.A6WD","TCGA.S9.A6WE","TCGA.S9.A6WG","TCGA.S9.A6WH","TCGA.S9.A6WN","TCGA.S9.A6WP","TCGA.S9.A6WQ","TCGA.S9.A7IQ","TCGA.S9.A7IS","TCGA.S9.A7IY","TCGA.S9.A7IZ","TCGA.S9.A7J0","TCGA.S9.A7J1","TCGA.S9.A7J2","TCGA.S9.A7QX","TCGA.S9.A7QZ","TCGA.S9.A7R1","TCGA.S9.A7R4","TCGA.S9.A7R8","TCGA.TM.A7C5","TCGA.TM.A7CF","TCGA.TM.A84R","TCGA.TM.A84S","TCGA.TQ.A7RF","TCGA.TQ.A7RG","TCGA.TQ.A7RH","TCGA.TQ.A7RK","TCGA.TQ.A7RN","TCGA.TQ.A7RQ","TCGA.TQ.A7RR","TCGA.TQ.A7RS","TCGA.TQ.A7RV","TCGA.TQ.A7RW","TCGA.TQ.A8XE","TCGA.VM.A8C8","TCGA.VM.A8C9","TCGA.VM.A8CA","TCGA.VM.A8CB","TCGA.VM.A8CD","TCGA.VM.A8CE","TCGA.VM.A8CH","TCGA.VV.A829","TCGA.VV.A86M","TCGA.VW.A7QS","TCGA.W9.A837","TCGA.WY.A85B","TCGA.WY.A85C","TCGA.WY.A85D"
0.16142785,0.0678815974999999,-0.289505029,-0.0813683485000003,-0.130153535,-0.118269094,-0.048438803,-0.120754558,0.202339759,-0.010729651,0.297890432,0.153697736,-0.089543699,-0.183276078,-0.808518271,-0.2648813705,0.026388965,-0.190931307,0.0324296105000001,0.0165135515000001,-0.279489093,0,0.0531836875,0.2150283625,0.382512969,0.243323801500001,-0.212022191,0.4050526225,-0.123305919,-0.0983091465000001,0.086292345,-0.185176843,0.150227574,0.0335989175000001,-0.097492224,-0.225546246,-0.3438989075,-0.0780324745000001,-0.214425135,0.0288776884999999,-0.234651892,-0.1382854015,-0.0333853514999999,-0.1697664255,-0.228481659,0.1839714675,0.232397359,0.074218003,-0.266801106,-0.107983652,-0.05825579,0.00494576400000002,0.156638749,-0.177590796,0.000509170000000059,-0.065256147,-0.0658889069999999,-0.270831538,-0.188021525,-0.116490979,-0.1623550605,-0.2775266285,-0.131249061,-0.133161122,0.0696060170000001,-0.0594280899999999,0.119213386,-0.0341970570000002,0.1264584915,-0.0391861895,0.0641652175000001,-0.0894267745,0.00523801300000004,0.016980112,0.430661985,-0.176409347,-0.202981831,0.381194509,0.431193228,0.1283766595,-0.0539818300000001,-0.2908973595,0,-0.0114556230000002,-0.267736014,-0.1883503045,-0.205556196,-0.132320837,0.2108571255,0.0924908349999999,-0.1394211415,-0.2296815505,-0.1080470775,-0.1879841185,-0.11814695,-0.120761532,-0.222439509,0.042604152,0.1204128805,-0.0524608504999998,0.280012694,0.426885935,-0.134382023,-0.118923844,-0.098081634,-0.0626846025,-0.1806241885,-0.152570295,-0.0466172349999999,0.0639366495,0.2258729315,0.4111070625,0.00478954850000002,-0.230133276,-0.0726516485000001,0.1178543885,0.441357836,-0.139559564499999,-0.00473908399999995,0.4714571785,0.27166258,-0.2799249485,0.136924615,-0.00150055900000007,-0.0604209204999999,-0.0346033845,-0.2365142705,-0.200731704,0.1103917935,-0.2460208495,-0.2642752335,-0.280371693,-0.0739746335,0.920529725,-0.0693132490000001,-0.0502827449999999,-0.111067974,0.264949565,0.0433789059999999,0.065047226,0.273238109,0.0570341340000001,-0.103202273,-0.108213898,-0.046055148,-0.106455523,-0.218906071,0.000829316999999996,0.199235443,-0.11732558,-0.393855638,-0.267823597,-0.407418633,-0.0546639959999998,0.264057657,0.101600819,0.512453815,0.206367415,1.256478737,-0.1690537,0.171475283,0.236528328,0.065090283,-0.152047579,0.094093442,0.743229787,-0.030697039,-0.249538703,-0.222738659,-0.419477594,-0.275812233,-0.0171350345,0.4088236605,-0.0950972194999999,-0.1264358995,0.203206745,-0.0625512305,-0.206407657,0.1867361295,0.135429731,-0.4169991955,-0.11886908,-0.2013110135,0.1344472535,-0.063343426,0.217295605,0.1615426365,-0.139134561,0.3946059565,0.08365652,0.159324645,0.3718935345,-0.0551353525,0.0388033259999999,0.1737477605,0.0249380359999998,0,0.211610561,0.0874628030000001,-0.050627406,-0.0173128819999999,-0.052977806,0.013597948,-0.0104781409999999,0.192018687,0.1882444025,-0.3207580045,-0.148302193,-0.099848264,-0.000781788999999922,-0.110391863,-0.127499333,0.0251295980000001,0.111204558,-0.0429552245,-0.1134132285,-0.180801838,-0.0409730819999997,-0.1356646015,0.2487175545,-0.029548032,-0.0838939814999997,-0.226627768,0.238906241,0.2238828665,1.1050667875,-0.16655481,0.2985049525,0.108979504,0.294990477,-0.2238318645,-0.27433259,-0.1407862225,-0.2294920985,-0.187547579,0.2276285215,-0.1760620505,-0.0695019025,-0.175213516,0.018764082,-0.1703746635,-0.360194241,-0.2040612165,0.50039499,0.197267832,-0.129235213,-0.0836482070000001,-0.0341688469999999,0.419712323,-0.0267583795000001,0.017428702,0.028616988,-0.1685005405,-0.123647545,0.119909042,-0.1326270955,-0.114357458,0.229922244,0.2220475565,-0.242180857,0.0373466599999999,0.119980251,0.3013344985,0.2381246805,0.1765212545,0.1283783505,0.386783822,-0.1368282565,-0.0199883605000001,-0.1318975745,-0.208350812,-0.0601836979999999,-0.0351168555,0.158466636,0.0550193025000004,-0.0817919110000001,0.139533611,0.063865514,0.095363422,0.0931367365000002,-0.0335970515,-0.00150195899999994,0.0507441775,0.4149076935,-0.0435628175,0.3346405315,-0.1139793685,-0.173295653,-0.1724002095,0.00450075399999994,0.191415813,0,-0.104125087,-0.063140718,-0.041463645,0.0332123040000001,0.155177835,0.133835214,0,-0.090556204,0.511923726,0.0886168175,-0.3189723875,-0.234151274,-0.2393632795,0.1893172895,0.1764864025,0.1275726785,0.2444203345,0.1855569225,-0.029282827,-0.117159042,-0.0727934089999999,0.0835925874999999,-0.029387413,0.316533948,0.12775284,-0.1201938195,-0.0813231535,0.6432525935,-0.00610635749999988,0.253234488,0.1515731315,0.0171285335000002,0.862818187,0.112576449,0.5526158765,0.218824251,-0.139061909,-0.0166699850000002,-0.124642599,-0.073754254,-0.220207685,-0.173734089,0.145851051,-0.246030514,-0.324825297,-0.00862436500000002,0.1255207,0.02676219,0.086552534,-0.031147698,0.0559069270000001,-0.051871159,0.14037583,-0.0522971499999998,-0.095360044,-0.079830801,-0.067721724,-0.06988619,0.00413812199999997,0.27181697,0.011093851,0.070133712,0.508215262,-0.190470615,0.070828396,-0.131594111,-0.0387431539999999,-0.0727860829999999,-0.154900712,0.042721902,-0.094628501,-0.120601447,0.111189395,-0.026831089,0.0132729180000001,-0.050440412,-0.211422952,0.0321170750000001,0.118131674,-0.080762832,0.010295505,-0.122157319,-0.139234155,-0.166538709,-0.199017632,-0.0187055820000001,-0.386375907,-0.14372731,0.0952142219999999,0.13320881,0.016666339,0.129624914,-0.136433919,0.165856213,-0.149077728,-0.064647958,0.648577197,0.103499435,-0.0673455040000001,-0.0958232029999999,0.0979324140000001,0.0608936720000001,-0.047574286,-0.125173825,-0.025643859,0.234850683,0.142698865,-0.146447372,-0.184465969,-0.104249275,0.036603105,0.024885124,-0.076130339,0.175674361,0.00598573200000008,0.196514676,-0.0792784949999999,0.202262014,0.0706932300000001,-0.085198676,0.0476201920000001,-0.137253854,0.333720725,0.070114997,0.127692156,0.200820204,0.252554806,0,0.421417523,-0.128022256,-0.250170786,-0.059335214,-0.276222462
-0.5578117305,0.023405308,0.1786635765,0.569252685,-0.047944895,0.1870966575,0.134150219,-0.498339152,-0.2665826855,-0.112659931,0.913647179,0.801002286,-0.5173347555,-0.0578364354999998,-1.0038714365,0,0.2036136515,-0.9626997365,0.223566351,-0.927704038,-0.1837753285,0.0279738095000002,-0.381508176,0.015894689,-0.1431033485,0.256261556000001,0.8411778835,-0.684008803,-0.5468489425,0.289627568,-0.0486164724999998,0.3020332395,-0.2299352835,0.102552418,0.0760508685000003,-0.1677432975,-0.112170106,0.023956681,0.4970248285,-0.315609718,-0.2233243415,0.286058761,0.406269939,0.549055511,1.3508621355,-0.15953504,0.0804677679999999,-0.460728857,-0.438907722,0.360091802,0.497094469,-0.240346612,0.057017745,-0.294142662,0.347470299,0.057306699,-1.073070351,-0.774665583,-0.216410201,-0.172728673,0.521718372,0.382498634,-0.4031077995,0.8267285385,0.108063858,0.092435317,0.5570757,0.122624971,0.217944549,0.543601777,-0.549806883,0.085645576,-0.1029460415,-0.5004897915,0.6021794895,0.1270728775,-0.1625374205,-0.2053642895,-0.0651805014999998,0.154970465,0.6758639735,1.063484345,0.2300756375,0.8671887105,0.1320777555,-0.326706067,0.9771917905,-0.3083127955,0.484532987,-0.2499071425,0.985434064,0.718276752,0.550576832,-0.0471388849999999,0.0773314675000002,1.4818771725,0.3904016475,0.5865704595,0.745028624,0.881637472,0.6880588185,0.0218953415000001,-0.2333190365,0.5207396935,-0.4406103595,0.284351843,0.651185197,-0.1647460275,0.2629906095,-0.152714399,0.475678718,0.164274357,0.403061633,0.0911737555000001,-0.418268083,0.661168389,0.0206774195000002,-0.274098152999999,-0.4173546985,-0.474876806,-0.2385384595,1.002260141,0.6140967265,0.2304666995,-0.750899349,1.652100661,-0.159370868,0.2547160435,-0.423832922,0.209491553,0.328938308,-0.1495303735,0.777993868,-1.398565896,0.446567063,0.672222858,-0.180893447,0.522813809,-0.319149699,0.813113559,0.561107171,-0.252508897,0.307380066,-0.0479270039999999,-0.393711362,0.286010924,0.5194872945,-0.4608741625,1.2229833355,-0.0153890724999999,0.0271446865,-0.1231857935,1.0591915585,0.5629951515,0.2163224125,-0.143153001,0.844274342,-0.795186394,-0.196756922,-0.127848371,-0.0297569089999998,0.537959405,-0.202499055,-0.249957538,-0.217381899,-1.054175622,-0.068289096,-0.36327555,0.7173090955,0.609704628,-0.314100083,-0.0498460679999998,-0.621521407,0.0105597900000002,0.0137472910000002,-0.7906299835,-0.318738887,0.3254691695,0.391014862,0.0506573474999999,-0.454528436,0.4555446155,-0.158865738,-0.220015745,-0.5451921475,-0.2412605145,0.14261821,0.6451155115,0.588075679,-0.4255013595,-0.1256029285,-0.540392069,0.85407215,-0.0292532004999999,-0.767239115999999,-0.1039577945,-0.0674861474999998,0.3026958815,-0.201859227,0.932784948,-0.128280396,-0.264639672,-0.162127154,0.402756203,-0.777649326,-0.765295644,0.00780178700000023,0.4084737705,-0.0970104364999999,-0.7404860715,-0.2029015055,0.1503122625,-0.1520008035,-0.0132041204999999,0.0966313620000001,0.0110973640000001,-0.8076549105,-0.6629141805,0.278753516,0.391971384,-0.6731403975,-0.0390310019999998,-0.3488413125,-0.0597933264999999,-1.01157385,-0.308582131,0.8755325365,-0.353675651,0.6195131005,-0.4192190495,-0.483750324,-0.1752654475,-0.212030179,0.1828268,0.1785140735,-0.651136114,0.455799117,1.000007946,-0.7741381775,-0.7424363115,-0.596041693,-0.0615909244999999,0.925413269,0.2144289865,-0.3097367995,0.4648356785,-0.2657163535,0.8355847645,-0.0628488515000001,-0.242208171,0.0188753445000001,-0.4728134265,-0.321742804,0.3124878825,0.6134809375,0.0307076800000003,0.4682342365,0.1649768605,0.246425985,0.6666673035,-0.4723741845,0.1522772515,-0.757427523,-0.548262898,-0.26024392,0.204318958,-0.5078750785,-0.314268971,0.189289353,0.384570462,0.0825620365000004,-0.6270838545,-0.32780079,-0.6528302885,-0.611451826999999,0.1653677345,-0.3664565935,-0.3837773925,-0.1692537575,-0.821775557,-0.512084931,-0.4906179915,0.477637489,-0.457643866,-0.0538773099999998,-0.492943841,-0.430459076,-0.3819654545,0.734295241,-0.4190043375,0.069120222,0.41679363,-0.242870999,-0.229936334,-0.502854651,-0.566588518,0.154825784,-0.674540521,0.42348956,0.258851733,-0.5047663795,0.0182441830000001,-0.640275209,0.8325459305,-0.494134933,-0.0183653189999997,0.0452895240000004,-0.545180017,-0.149193205,0.813038569,-0.1374813505,0.0563299235000001,0.3742908765,0,0.246508052,0.1760300765,-0.6721500675,-0.0565769119999999,0.0776599140000002,-0.808306831,-0.478834588,-0.0860466104999997,1.043094043,-2.920888759,-0.4033383055,-0.0359190444999998,0.348477991,-0.75695528,-0.315971013,-0.263924933,0.627344789,0.255341416,-0.542271811,-0.402921577,0.334855673,-0.150026771,-0.512377182,0.292455721,0.0601650810000001,-0.096147472,0.040734495,-0.451530502,-0.112850769,0.611401558,0.0798493269999999,-0.183458911,-0.315571826,0.057707459,-0.289336717,0.077485293,0.523029726,-0.120471524,-0.01029387,-0.165410341,-0.245129534,-0.305726433,-0.136386531,-0.0263941249999999,-0.139833502,0.168923816,0.412986961,0.354423564,-0.299291709,0.232133761,0.160713353,-0.145646224,0.332722328,-0.084543235,-0.606079284,-0.044060156,0.0468541819999999,0.549698498,0.230892572,0.172814605,0.226771752,-0.364084471,-0.101191819,-0.136733886,-0.080456919,0,0.622524074,-0.147396995,0.690364202,0.0870015,-0.071655283,0.65745764,-0.112166029,-0.133159688,0.795540269,0.203355261,0.400377819,-0.352347935,-0.048279156,0.430501471,-0.443162519,-0.05409014,0.010426949,-0.279968275,-0.00998419599999989,0.052559824,-0.447220721,0.043119498,-0.014016208,-0.122013954,0.246794507,0.436206005,-0.252603704,0.465291257,-0.168677589,0.133661629,0.491145745,-0.030615976,-0.402955199,-0.319767565,0.984635762,-0.25949052,-0.049945865,-0.437041333,0.688223361,0.191525808,0.590215763,0.0859555439999999,0.220485148,-0.409534796,-0.832122757
